response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4843,0.4771,-0.49,52.7,0.4969,0.6024, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.6498,0.6845,-4.38,55.9,0.09964,0.1661, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.6462,0.6811,-4.36,57,0.07703,0.1411, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.6517,0.6673,-2.47,55.9,0.07758,0.1411, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.6511,0.661,-4.13,57,0.04409,0.1046, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7011,0.6695,-1.87,52.7,0.09633,0.1661, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7112,0.6747,-3.15,57,0.07593,0.1411, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6898,0.6626,-2.44,53.8,0.06557,0.1345, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.6805,0.6708,-2.2,57,0.0743,0.1411, ns
uWUE,Raw-lag / 12m,C vs C+D,93,0.6498,0.6845,-4.38,55.9,0.09964,0.1661, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4469,0.4652,-0.77,52.7,0.4558,0.5609, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,93,0.6517,0.6673,-2.47,55.9,0.07758,0.1411, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4511,0.4567,-0.02,50.5,0.576,0.6776, ns
uWUE,Raw-lag / 24m,C vs C+D,93,0.7011,0.6695,-1.87,52.7,0.09633,0.1661, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4436,0.4609,-0.48,54.8,0.2712,0.3598, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,93,0.6898,0.6626,-2.44,53.8,0.06557,0.1345, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4435,0.4718,-0.09,50.5,0.6013,0.6972, ns
