trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
38,0.86133026,0.9339549641410673,0.025166482977803824,7,12.144408313740431,300,0.020854320768583953,0.6876114201957992
39,0.83415452,0.9265265769778669,0.06681625410416211,6,18.65507785049664,100,27.27525144575196,0.7507647651694148
40,0.89614961,0.922873636164998,0.012606781797581307,6,16.73923100950207,100,49.13887722698349,0.5368342268074167
41,0.81725744,0.677053766141577,0.02543386266628692,1,12.013146588292164,200,3.6233161412907053,0.5481487314089648
42,0.81883861,0.7095633078698766,0.012746310508354697,1,12.299266772166817,600,3.3702481656741137,0.5293695005956922
43,0.83124399,0.709706352358628,0.024895587229813266,1,11.355526222953323,500,3.5312816238283085,0.6721873245558202
44,0.86100490,0.6840264806031784,0.07419689789186071,1,11.90607745253387,600,1.0710870454111001,0.550928444674317
45,0.87042240,0.700869111810232,0.0790962171226226,1,12.03039158094499,600,0.014688394354072034,0.5508693429526654
46,0.82469290,0.693146004068022,0.012841138838611878,1,8.746639119082413,600,1.3761336861531794,0.5447544786476034
47,0.82430686,0.722720358887767,0.012574006339833852,1,7.8936680408922095,600,1.0779061265332017,0.5556476442275946
48,0.84671888,0.2211361983017202,0.013026901633424584,1,8.09755959255658,600,2.010719496646309,0.5189392715013488
49,0.83272748,0.6290438663380777,0.016854828844877667,1,8.58803906530346,500,0.24133746000178605,0.5632309414443732
