trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
26,0.74260262,0.7890804324287766,0.01772305528379934,7,5.623035550976722,200,0.006773899922723516,0.5880554953527619
27,0.75233772,0.7651667596150843,0.018627292945156904,7,4.987939932886558,200,0.012700073275853685,0.8885608568746941
28,0.74535144,0.7550535059674849,0.021671920834962558,7,5.620528163978982,200,0.016711154981661643,0.5764231791964943
29,0.74924880,0.6845232577028267,0.03710838321531166,7,4.6680064558791265,200,0.024102202453413105,0.578895258568847
30,0.75730979,0.6508647601087247,0.03364945512828694,7,3.9976128763738665,200,0.013995039846022583,0.587814382013736
31,0.75790364,0.6722608286995588,0.038400039237314304,6,3.2369772935882812,200,0.038078840574739904,0.5800811839762169
32,0.75409176,0.6721875593380705,0.03187359325496815,6,3.6915669877631494,200,0.031604800799060244,0.5774220423727622
33,0.74437309,0.6592437027123365,0.02296962207901029,6,4.7102163023941905,200,0.04440329204226244,0.5845733873453519
34,0.76781774,0.5253185139161083,0.022748883138702634,6,3.148535017798008,400,0.04101299792097434,0.5035453331195254
35,0.77548616,0.49594870555866266,0.024425057116313546,6,2.6970949738652497,400,0.004818328295007379,0.6666436658232688
36,0.76113603,0.5391211338866637,0.021347988488588793,6,3.278955903739669,400,0.06313987312068407,0.504196710606063
37,0.80218223,0.21851825627395471,0.023419867912229924,6,6.713990896500075,400,0.08507181366942843,0.615873414898633
38,0.76151046,0.5296914875903762,0.022331054450480076,6,6.5787981148571415,400,0.0848725000793927,0.5087916751244373
39,0.76453075,0.5201149731289778,0.022641480227867994,6,6.43657734041414,400,0.0055247070649337045,0.510654192802362
40,0.83096629,0.2175711915464813,0.023209172914537824,5,6.557625156481779,100,0.005242689597026237,0.6649246714577037
41,0.76469986,0.7247837372553979,0.021593243003261608,7,1.8198832209538338,100,0.005774991355646827,0.6726320334042623
42,0.78240633,0.7246058853052157,0.013491777867874423,7,1.953822755513455,100,0.005059022945488164,0.5027925156482531
43,0.78587140,0.7153334583698266,0.013318797225889082,7,1.7554242352991785,100,0.005872062027655511,0.5385063691245175
44,0.78113427,0.7256799253057632,0.013150910416222968,7,2.04255259429657,100,0.006034540227127377,0.5501885091471164
45,0.76451382,0.7390375234620609,0.013051347393291866,7,1.1455244761104133,600,0.007485367899286663,0.5485301410993922
46,0.78641981,0.7245336663359168,0.01298214264253803,7,8.150234939518676,100,0.0020144702588787817,0.5454799798633648
47,0.74655196,0.8485587852116034,0.012769539533931486,7,8.889471545859497,300,0.002329349903720348,0.5520607238708886
48,0.74596456,0.847805603378626,0.0129680391176189,7,8.443834249659027,300,0.0029130867176593482,0.5537054539732854
49,0.78158101,0.84955497003038,0.10591641676419068,5,7.513752613107699,200,0.0011513799644525123,0.543743298703111
