response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Anomaly / 24m,C+M vs C+M+D,112,0.6669,0.6832,-4.26,56.2,0.1196,0.3679, ns
WUE,Anomaly / 24m,C+T vs C+T+D,112,0.7058,0.7193,-3.56,53.6,0.223,0.4184, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7075,0.7015,-2.86,51.8,0.2389,0.4184, ns
WUE,Raw-lag / 12m,C vs C+D,112,0.666,0.6737,-1.89,51.8,0.2554,0.4184, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4253,0.4267,-0.9,54.5,0.2554,0.4184, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,112,0.6904,0.7059,-3.2,55.4,0.1987,0.4184, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4065,0.4455,0.72,48.2,0.7019,0.8009, ns
WUE,Raw-lag / 24m,C vs C+D,112,0.7012,0.689,-3.78,56.2,0.1783,0.4184, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,112,0.378,0.3924,0.26,47.3,0.6647,0.7937, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7058,0.7193,-3.56,53.6,0.223,0.4184, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.39,0.3866,1.7,40.2,0.9711,0.9851, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.7031,0.6467,-1.11,52.7,0.2667,0.4184, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6815,0.6554,-0.93,50.9,0.36,0.48, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.6654,0.6829,-0.75,53.6,0.2971,0.4322, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.6764,0.6792,-2.61,53.6,0.1443,0.3981, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.6813,0.665,-1.96,51.8,0.2526,0.4184, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6879,0.6479,-1.41,54.5,0.3964,0.5198, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.6735,0.6717,-3.4,55.4,0.2061,0.4184, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.6575,0.6667,-0.54,50.9,0.2803,0.4312, ns
uWUE,Raw-lag / 12m,C vs C+D,112,0.7031,0.6467,-1.11,52.7,0.2667,0.4184, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4415,0.4565,1.03,45.5,0.6866,0.8009, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,112,0.6654,0.6829,-0.75,53.6,0.2971,0.4322, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4321,0.4511,0.47,48.2,0.6636,0.7937, ns
uWUE,Raw-lag / 24m,C vs C+D,112,0.6813,0.665,-1.96,51.8,0.2526,0.4184, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.3955,0.3832,0.16,49.1,0.7408,0.8009, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,112,0.6735,0.6717,-3.4,55.4,0.2061,0.4184, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4047,0.3891,0.42,48.2,0.738,0.8009, ns
