response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
GPPsat,Anomaly / 24m,C vs C+D,93,5.7765,5.7675,-6.66,59.1,0.01326,0.06027, ns
GPPsat,Anomaly / 24m,C+M vs C+M+D,93,5.7623,5.6713,-7.25,58.1,0.01142,0.06027, ns
GPPsat,Anomaly / 24m,C+T vs C+T+D,93,5.5387,5.3928,-3.26,54.8,0.006516,0.04486,*
GPPsat,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.6707,5.4856,-3.38,59.1,0.002867,0.03441,*
GPPsat,Raw-lag / 12m,C+M vs C+M+D,93,3.6103,3.4372,-1.7,59.1,0.1115,0.2028, ns
GPPsat,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.4745,3.3432,-1.35,55.9,0.2661,0.3784, ns
GPPsat,Raw-lag / 24m,C+M vs C+M+D,93,3.5013,3.5299,-1.17,57,0.1586,0.272, ns
GPPsat,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.5284,3.3521,-0.38,52.7,0.3423,0.4564, ns
NEPmax,Anomaly / 12m,C vs C+D,93,5.6601,5.1342,-8.18,61.3,0.00673,0.04486,*
NEPmax,Anomaly / 12m,C+M vs C+M+D,93,5.3644,5.1078,-6.45,57,0.01406,0.06027, ns
NEPmax,Anomaly / 12m,C+T vs C+T+D,93,5.483,4.8032,-7.59,65.6,9.214e-05,0.005177,**
NEPmax,Anomaly / 12m,C+T+M vs C+T+D+M,93,5.3282,4.9047,-7.56,61.3,0.0002589,0.005177,**
NEPmax,Anomaly / 24m,C vs C+D,93,5.1186,5.0806,-8.1,58.1,0.01689,0.06756, ns
NEPmax,Anomaly / 24m,C+M vs C+M+D,93,5.1679,5.0428,-7.56,61.3,0.01237,0.06027, ns
NEPmax,Anomaly / 24m,C+T vs C+T+D,93,5.2461,4.8997,-7.37,58.1,0.0008393,0.01259,*
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.2364,4.9197,-5.28,62.4,0.0002376,0.005177,**
NEPmax,Raw-lag / 12m,C+M vs C+M+D,93,2.5955,2.5303,0.22,49.5,0.4558,0.5818, ns
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,2.6459,2.6064,0.01,49.5,0.529,0.6478, ns
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,2.6735,2.63,-1.06,54.8,0.1341,0.2366, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,2.6536,2.5993,-0.05,51.6,0.2061,0.3092, ns
WUE,Anomaly / 12m,C vs C+D,93,0.7092,0.6869,-5.72,57,0.02489,0.07861, ns
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7065,0.681,-4.03,57,0.02213,0.07377, ns
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.7061,0.6889,-3.75,55.9,0.05899,0.1416, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7012,0.6836,-3.2,58.1,0.04445,0.116, ns
WUE,Anomaly / 24m,C vs C+D,93,0.7149,0.6857,-7.09,54.8,0.01982,0.06994, ns
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7141,0.7046,-4.12,55.9,0.03678,0.1051, ns
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.67,0.666,-2.23,55.9,0.03266,0.09799, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.6653,0.6661,-1.67,52.7,0.05634,0.1408, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.498,0.4636,-0.26,52.7,0.1986,0.3092, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.485,0.4616,-0.02,50.5,0.6703,0.7312, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5046,0.4731,-1.44,54.8,0.1779,0.2965, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4843,0.4771,-0.49,52.7,0.4969,0.6212, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.6498,0.6845,-4.38,55.9,0.09964,0.1868, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.6462,0.6811,-4.36,57,0.07703,0.1552, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.6517,0.6673,-2.47,55.9,0.07758,0.1552, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.6511,0.661,-4.13,57,0.04409,0.116, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7011,0.6695,-1.87,52.7,0.09633,0.1864, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7112,0.6747,-3.15,57,0.07593,0.1552, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6898,0.6626,-2.44,53.8,0.06557,0.1513, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.6805,0.6708,-2.2,57,0.0743,0.1552, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4469,0.4652,-0.77,52.7,0.4558,0.5818, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4511,0.4567,-0.02,50.5,0.576,0.6912, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4436,0.4609,-0.48,54.8,0.2712,0.3784, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4435,0.4718,-0.09,50.5,0.6013,0.704, ns
