response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4516,0.4461,1.04,46.4,0.8414,0.852, ns
uWUE,Anomaly / 12m,C vs C+D,112,0.6493,0.6926,-0.58,50,0.2398,0.3094, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,112,0.6895,0.701,-3.25,56.2,0.04739,0.1184, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,112,0.7001,0.7005,1.36,49.1,0.3011,0.362, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.6931,0.6689,-0.05,50,0.3032,0.362, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.7242,0.6769,-2.98,55.4,0.1366,0.2185, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.7196,0.6997,-1.64,50.9,0.1052,0.1829, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7091,0.7121,-3.58,53.6,0.1694,0.2557, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.7399,0.6882,-3.52,57.1,0.05436,0.1243, ns
uWUE,Raw-lag / 12m,C vs C+D,112,0.6493,0.6926,-0.58,50,0.2398,0.3094, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4476,0.5034,1.38,49.1,0.7294,0.7579, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,112,0.7001,0.7005,1.36,49.1,0.3011,0.362, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4661,0.4921,-2.45,58,0.2696,0.3424, ns
uWUE,Raw-lag / 24m,C vs C+D,112,0.7242,0.6769,-2.98,55.4,0.1366,0.2185, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.4312,0.4388,-0.45,51.8,0.4774,0.5456, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7091,0.7121,-3.58,53.6,0.1694,0.2557, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.4084,0.4102,-0.72,52.7,0.4223,0.4896, ns
