response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,2.9279,3.0262,1.27,46.2,0.6703,0.7697, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,2.8535,3.0015,-0.54,53.8,0.6758,0.7697, ns
WUE,Anomaly / 12m,C vs C+D,93,0.7072,0.6858,-4.57,55.9,0.03023,0.08243, ns
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7229,0.6778,-4.53,57,0.03997,0.09992, ns
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.6925,0.6896,-6.3,59.1,0.04517,0.1084, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7086,0.7023,-4.31,58.1,0.0706,0.1412, ns
WUE,Anomaly / 24m,C vs C+D,93,0.7122,0.6646,-6.17,60.2,0.008229,0.02905,*
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7194,0.6681,-5.63,58.1,0.01237,0.04125,*
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.7174,0.7033,-3.88,63.4,0.02213,0.0664, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7233,0.6995,-4.42,61.3,0.02173,0.0664, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5134,0.4446,-1.57,55.9,0.1101,0.2131, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4847,0.4503,-1.23,55.9,0.348,0.5643, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4991,0.4834,-1.97,60.2,0.1643,0.2899, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.466,0.4719,-0.74,57,0.3353,0.5588, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7066,0.7522,-5.05,53.8,0.06316,0.1403, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.723,0.7487,-2.65,51.6,0.04972,0.1147, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7027,0.7348,-6.11,53.8,0.03617,0.09435, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7254,0.7302,-5.5,57,0.02402,0.06861, ns
uWUE,Anomaly / 24m,C vs C+D,93,0.7247,0.718,-3.04,54.8,0.116,0.2174, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.7269,0.7199,-3.33,53.8,0.1236,0.2247, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.7326,0.7125,-3.87,59.1,0.06606,0.1412, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7263,0.7115,-3.8,59.1,0.07008,0.1412, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4582,0.4823,0.55,44.1,0.8684,0.8928, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.4581,0.4695,0.54,48.4,0.9063,0.9063, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4394,0.4654,0.24,46.2,0.7596,0.844, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4681,0.4671,0.57,46.2,0.878,0.8928, ns
