"site_id","year","forest_mean_pct_500m","loss_area_frac_500m","loss_mean_pp_500m","loss_sum_pp_500m"
"US-CS3",2024,0.267874070747892,0.0143765903307888,0.425734670458514,3346.27450980392
"US-CS3",2025,1.23908596517487,0,0,0
"US-CS4",2017,0,NA,NA,NA
"US-CS4",2018,1.58703786858255,0,0,0
"US-CS4",2019,1.30394651499277,0.00305343511450382,0.0751384523274959,590.588235294118
"US-CS4",2020,0.622711170982388,0.0044529262086514,0.105473232550017,829.019607843137
"US-CS4",2021,0.557102230205059,0.000381679389312977,0.0107269370852667,84.3137254901961
"US-CS4",2022,0.826024048296163,0.00343511450381679,0.0933492990071347,733.725490196078
"US-CS4",2023,0.678940278401437,0.00419847328244275,0.111809609339919,878.823529411765
"US-CS4",2024,0.118794591628,0.00356234096692112,0.0840193583794841,660.392156862745
"US-CS4",2025,0.259891233847228,0,0,0
"US-CS5",2017,0.1819587886045,NA,NA,NA
"US-CS5",2018,2.11505263683081,0.000254452926208651,0.00548820036920621,43.1372549019608
"US-CS5",2019,1.95374943870678,0.00814249363867684,0.205308586538941,1613.72549019608
"US-CS5",2020,0.799680686523973,0.00712468193384224,0.158908347053834,1249.01960784314
"US-CS5",2021,0.526418200868134,0.00610687022900763,0.162750087312279,1279.21568627451
"US-CS5",2022,1.49738063164197,0.00407124681933842,0.104425485206805,820.78431372549
"US-CS5",2023,1.34246370303847,0.0123409669211196,0.38621962780023,3035.6862745098
"US-CS5",2024,0.504465399391309,0.00470737913486005,0.123185151923365,968.235294117647
"US-CS5",2025,0.373696552412314,0.000636132315521629,0.0161652447238437,127.058823529412
"US-CS6",2017,0,NA,NA,NA
"US-CS6",2018,2.77907498877414,0,0,0
"US-CS6",2019,5.9471137055331,0.00139949109414758,0.03861697350696,303.529411764706
"US-CS6",2020,3.34435962680237,0.0571246819338422,1.87616624257846,14746.6666666667
"US-CS6",2021,2.2685725689767,0.0132315521628499,0.43182158359527,3394.11764705882
"US-CS6",2022,1.63742952651799,0.00636132315521628,0.162350945467245,1276.07843137255
"US-CS6",2023,3.37933443097341,0.00356234096692112,0.0958938282692212,753.725490196078
"US-CS6",2024,0.0757870578256748,0.0276081424936387,0.794741306191688,6246.66666666667
"US-CS6",2025,0.115751135059622,0,0,0
"US-CS8",2017,0,NA,NA,NA
"US-CS8",2018,2.27086763458564,0,0,0
"US-CS8",2019,8.25599960085816,0.00165394402035623,0.0466497031382528,366.666666666667
"US-CS8",2020,3.3690565284638,0.093765903307888,2.96138302649304,23276.4705882353
"US-CS8",2021,2.83695055630395,0.00089058524173028,0.022002694207454,172.941176470588
"US-CS8",2022,2.82846879209699,0.00229007633587786,0.056229107419049,441.960784313725
"US-CS8",2023,5.69041560644614,0.00648854961832061,0.169934640522876,1335.6862745098
"US-CS8",2024,0.0759367360175622,0.0526717557251908,1.41825076086414,11147.4509803922
"US-CS8",2025,0.114853065908297,0,0,0
"US-Cst",2017,71.6412213740458,NA,NA,NA
"US-Cst",2018,64.5965673801327,0.0704834605597964,2.59586888190391,20403.5294117647
"US-Cst",2019,75.3082372898269,0.00241730279898219,0.0589732076036521,463.529411764706
"US-Cst",2020,75.9584892481165,0.00229007633587786,0.0552811455370952,434.509803921569
"US-Cst",2021,78.444644015367,0.00089058524173028,0.0198074140597715,155.686274509804
"US-Cst",2022,77.6638726737514,0.0198473282442748,0.575961682382877,4527.05882352941
"US-Cst",2023,72.9487601656439,0.0185750636132316,0.671855510652098,5280.78431372549
"US-Cst",2024,75.681285236741,0,0,0
"US-Cst",2025,77.9842837898518,0.000254452926208651,0.00513895125480218,40.3921568627451
"US-DFC",2017,0.165643865688769,NA,NA,NA
"US-DFC",2018,4.54163548371002,0.000508905852417303,0.013221573616724,103.921568627451
"US-DFC",2019,16.0946964027341,0.0169211195928753,0.556054482861847,4370.58823529412
"US-DFC",2020,8.68921818091104,0.151653944020356,5.48610487451978,43120.7843137255
"US-DFC",2021,4.65409369854812,0.0510178117048346,2.13959986030035,16817.2549019608
"US-DFC",2022,2.64017362670259,0.0586513994910941,2.05064112158858,16118.0392156863
"US-DFC",2023,2.06790400638627,0.0290076335877863,0.929152322506611,7303.13725490196
"US-DFC",2024,0.292221723294916,0.00610687022900763,0.14743301900913,1158.82352941176
"US-DFC",2025,0.800229506560894,0.000636132315521629,0.0224517287831163,176.470588235294
"US-Dmg",2017,6.62325999101931,NA,NA,NA
"US-Dmg",2018,5.66571870478471,0.0278625954198473,0.732325500174625,5756.07843137255
"US-Dmg",2019,3.15566531956294,0.0197201017811705,0.493888140497929,3881.96078431373
"US-Dmg",2020,3.59801426932096,0.00547073791348601,0.139150825724692,1093.72549019608
"US-Dmg",2021,3.59851319662725,0.00368956743002545,0.108766152771541,854.901960784314
"US-Dmg",2022,3.94207453973956,0.000763358778625954,0.0169635284139101,133.333333333333
"US-Dmg",2023,11.4416005587986,0.00101781170483461,0.0225016215137454,176.862745098039
"US-Dmg",2024,9.14548720251459,0.039440203562341,0.962929701142544,7568.62745098039
"US-Dmg",2025,8.43107319263583,0.0039440203562341,0.0871626004091204,685.098039215686
"US-DS3",2017,0.846180711470339,NA,NA,NA
"US-DS3",2018,0.555056628249264,0,0,0
"US-DS3",2019,0.29316968517687,0,0,0
"US-DS3",2020,0.209848825026194,0,0,0
"US-DS3",2021,0.198124033328344,0,0,0
"US-DS3",2022,0.25280646609789,0,0,0
"US-DS3",2023,0.252706680636631,0,0,0
"US-DS3",2024,0.364366611784663,0,0,0
"US-DS3",2025,0.414708376989473,0,0,0
"US-EDN",2017,0.0909045552063064,NA,NA,NA
"US-EDN",2018,0.804220925011226,0,0,0
"US-EDN",2019,0.744549219178766,0,0,0
"US-EDN",2020,2.17906501022801,0,0,0
"US-EDN",2021,1.8216334880008,0,0,0
"US-EDN",2022,2.55505662824926,0,0,0
"US-EDN",2023,3.93394202464701,0,0,0
"US-EDN",2024,5.14733323354787,0,0,0
"US-EDN",2025,6.64905453275458,0,0,0
"US-EML",2016,0,NA,NA,NA
"US-EML",2017,0.507758319612832,0,0,0
"US-EML",2018,3.09614329192237,0,0,0
"US-EML",2019,1.85446290475478,0.0199745547073791,0.535897819687671,4212.1568627451
"US-EML",2020,1.70363718006286,0.000508905852417303,0.0108766152771541,85.4901960784314
"US-EML",2021,2.39549967569725,0.000254452926208651,0.00673551863493489,52.9411764705882
"US-EML",2022,1.49563438606995,0.00216284987277354,0.0475477722895774,373.725490196078
"US-EML",2023,4.48984682931697,0,0,0
"US-EML",2024,4.09250112258644,0.000636132315521629,0.0155166392256648,121.960784313725
"US-EML",2025,3.79109913685576,0.00114503816793893,0.0276904654991768,217.647058823529
"US-Fcr",2016,0.726088908845981,NA,NA,NA
"US-Fcr",2017,10.1779174774235,0,0,0
"US-Fcr",2018,13.6249064511301,0.00712468193384224,0.16559397295814,1301.56862745098
"US-Fcr",2019,10.7791747742354,0.0346055979643766,0.832959137853615,6547.05882352941
"US-Fcr",2020,8.71925360474979,0.000381679389312977,0.00997854612582947,78.4313725490196
"US-Fcr",2021,6.94466896173228,0.00190839694656489,0.0408621463852717,321.176470588235
"US-Fcr",2022,8.70817741855012,0.000254452926208651,0.00548820036920621,43.1372549019608
"US-Fcr",2023,13.6340867135658,0,0,0
"US-Fcr",2024,23.9058524173028,0.000254452926208651,0.00548820036920621,43.1372549019608
"US-Fcr",2025,28.612133912089,0.000127226463104326,0.00269420745397396,21.1764705882353
"US-Fmf",2017,34.3302399840343,NA,NA,NA
"US-Fmf",2018,31.7062814947862,0.00661577608142494,0.148131517237938,1164.3137254902
"US-Fmf",2019,33.832510103278,0,0,0
"US-Fmf",2020,36.0168637429527,0,0,0
"US-Fmf",2021,36.6353340318316,0,0,0
"US-Fmf",2022,30.5864890485456,0.101272264631043,2.72648805069101,21430.1960784314
"US-Fmf",2023,28.7128174424986,0,0,0
"US-Fmf",2024,28.5807513845233,0.000508905852417303,0.0109265080077833,85.8823529411765
"US-Fmf",2025,21.1425934241381,0.0683206106870229,2.29546475078581,18042.3529411765
"US-Fuf",2017,10.9770493439106,NA,NA,NA
"US-Fuf",2018,11.550915531607,0.00483460559796438,0.106371301701342,836.078431372549
"US-Fuf",2019,12.0703487501871,0.000254452926208651,0.00533852217731876,41.9607843137255
"US-Fuf",2020,14.2679738562091,0,0,0
"US-Fuf",2021,13.3132764556204,0,0,0
"US-Fuf",2022,14.1318165943222,0,0,0
"US-Fuf",2023,13.7115701242329,0.000127226463104326,0.00264431472334481,20.7843137254902
"US-Fuf",2024,14.8158958239784,0.000127226463104326,0.00314324202963628,24.7058823529412
"US-Fuf",2025,12.9052537045352,0,0,0
"US-Fwf",2017,6.0047897021404,NA,NA,NA
"US-Fwf",2018,6.96457616125331,0,0,0
"US-Fwf",2019,7.21803123284937,0,0,0
"US-Fwf",2020,8.01631492291573,0,0,0
"US-Fwf",2021,7.84144090206057,0,0,0
"US-Fwf",2022,7.43376740008981,0,0,0
"US-Fwf",2023,7.66352342463703,0,0,0
"US-Fwf",2024,8.15501671406476,0,0,0
"US-Fwf",2025,7.63598263732974,0.000763358778625954,0.017262884797685,135.686274509804
"US-GBT",2017,25.8756174225415,NA,NA,NA
"US-GBT",2018,39.4499825375443,0.00139949109414758,0.0336277004440453,264.313725490196
"US-GBT",2019,40.7340717457466,0.00381679389312977,0.0962430773836252,756.470588235294
"US-GBT",2020,41.8337574215437,0.00127226463104326,0.0299356383774884,235.294117647059
"US-GBT",2021,38.329341914883,0.0309160305343511,0.96023549368857,7547.45098039216
"US-GBT",2022,37.8391458364516,0.00407124681933842,0.0984882502619368,774.117647058824
"US-GBT",2023,42.401187446989,0,0,0
"US-GBT",2024,39.4327196527466,0.00139949109414758,0.0333283440602704,261.960784313725
"US-GBT",2025,38.7462954647508,0.00279898218829517,0.063663124282792,500.392156862745
"US-GLE",2017,28.0778825525121,NA,NA,NA
"US-GLE",2018,40.9583894626553,0.00152671755725191,0.0361722297061318,284.313725490196
"US-GLE",2019,42.4374594621564,0.00330788804071247,0.0838696801875967,659.21568627451
"US-GLE",2020,43.6539939130869,0.00114503816793893,0.0248465798533154,195.294117647059
"US-GLE",2021,40.3593773387217,0.0288804071246819,0.900913036970513,7081.17647058824
"US-GLE",2022,40.340368208352,0.00139949109414758,0.0324302749089458,254.901960784314
"US-GLE",2023,44.6917128174425,0,0,0
"US-GLE",2024,41.747742353939,0.00139949109414758,0.0333283440602704,261.960784313725
"US-GLE",2025,41.2897769794941,0.00165394402035623,0.0387666516988475,304.705882352941
"US-Goo",2017,19.1411465349499,NA,NA,NA
"US-Goo",2018,25.263683081375,0.00508905852417303,0.128872923215088,1012.94117647059
"US-Goo",2019,27.2067554757272,0.0132315521628499,0.354238387466946,2784.3137254902
"US-Goo",2020,32.3627201516739,0.000508905852417303,0.0116748989672205,91.764705882353
"US-Goo",2021,34.6565883350796,0.00203562340966921,0.0518884398543132,407.843137254902
"US-Goo",2022,32.1238337574215,0.0190839694656489,0.476625255700244,3746.27450980392
"US-Goo",2023,33.8455321059722,0.00521628498727735,0.164695903806815,1294.50980392157
"US-Goo",2024,32.8819537993314,0.011704834605598,0.359427231452377,2825.09803921569
"US-Goo",2025,32.0175123484508,0.0110687022900763,0.4096193184653,3219.60784313725
"US-HB2",2017,60.8282692211745,NA,NA,NA
"US-HB2",2018,72.3356283989423,0.00368956743002545,0.120391159008133,946.274509803922
"US-HB2",2019,77.3262984583146,0.000381679389312977,0.00813251509255102,63.921568627451
"US-HB2",2020,81.7631093149728,0.0491094147582697,1.6153769395799,12696.862745098
"US-HB2",2021,72.5523624207953,0.188040712468193,6.76410716958539,53165.8823529412
"US-HB2",2022,71.3192136905653,0.0165394402035623,0.531058224816644,4174.11764705882
"US-HB2",2023,62.3222571471337,0.13498727735369,7.61732275607444,59872.1568627451
"US-HB2",2024,70.1890435563538,0.00267175572519084,0.0683031482313027,536.862745098039
"US-HB2",2025,75.2234196477573,0.00254452926208651,0.0662575462755077,520.78431372549
"US-HB3",2017,46.5710223020506,NA,NA,NA
"US-HB3",2018,51.2295564536247,0.0108142493638677,0.261138552112957,2052.54901960784
"US-HB3",2019,58.3483510452527,0.0251908396946565,0.795938731726787,6256.07843137255
"US-HB3",2020,67.7549767998803,0.000127226463104326,0.00269420745397396,21.1764705882353
"US-HB3",2021,66.0563288928803,0.00610687022900763,0.14219428229307,1117.64705882353
"US-HB3",2022,64.9722596417702,0.0193384223918575,0.479020106770444,3765.09803921569
"US-HB3",2023,60.5863892630844,0.0577608142493639,3.02968617472434,23813.3333333333
"US-HB3",2024,62.006585840443,0.00101781170483461,0.0221523723993414,174.117647058824
"US-HB3",2025,67.5008232300554,0,0,0
"US-Hn2",2017,0.202115451778676,NA,NA,NA
"US-Hn2",2018,0.3440602704186,0,0,0
"US-Hn2",2019,0.144838597016415,0.000381679389312977,0.00823230055380931,64.7058823529412
"US-Hn2",2020,0.291074190490446,0,0,0
"US-Hn2",2021,0.133562839894227,0,0,0
"US-Hn2",2022,0.229606346355336,0,0,0
"US-Hn2",2023,0.167040862146385,0,0,0
"US-Hn2",2024,0.442149378835504,0,0,0
"US-Hn2",2025,0.612932195779075,0.000127226463104326,0.00264431472334481,20.7843137254902
"US-Hn3",2017,0.309933642668263,NA,NA,NA
"US-Hn3",2018,0.452527066806366,0,0,0
"US-Hn3",2019,0.261238337574215,0.000381679389312977,0.00823230055380931,64.7058823529412
"US-Hn3",2020,0.310881604550217,0,0,0
"US-Hn3",2021,0.221823080377189,0,0,0
"US-Hn3",2022,0.319213690565285,0,0,0
"US-Hn3",2023,0.284089208202365,0,0,0
"US-Hn3",2024,0.604600109764007,0,0,0
"US-Hn3",2025,0.841740258444345,0.000127226463104326,0.00264431472334481,20.7843137254902
"US-Ho1",2017,90.0030434565684,NA,NA,NA
"US-Ho1",2018,85.5499675697251,0.0220101781170483,0.581898917327745,4573.72549019608
"US-Ho1",2019,92.8641420944968,0,0,0
"US-Ho1",2020,90.9833358279699,0.00139949109414758,0.0326797385620915,256.862745098039
"US-Ho1",2021,92.794292271616,0,0,0
"US-Ho1",2022,90.5861397994312,0.00165394402035623,0.0353240532854363,277.647058823529
"US-Ho1",2023,90.8153470039415,0,0,0
"US-Ho1",2024,92.2734620565784,0,0,0
"US-Ho1",2025,90.7030384672953,0.000508905852417303,0.011175971660929,87.843137254902
"US-Ho2",2017,88.6909644264831,NA,NA,NA
"US-Ho2",2018,84.7178566082922,0.0180661577608142,0.563937534301252,4432.54901960784
"US-Ho2",2019,91.3881654442948,0.000636132315521629,0.0144189991518236,113.333333333333
"US-Ho2",2020,90.2389861797136,0.00458015267175573,0.105024197974355,825.490196078431
"US-Ho2",2021,91.2372898268722,0,0,0
"US-Ho2",2022,89.6952552013172,0.000381679389312977,0.00818240782318016,64.3137254901961
"US-Ho2",2023,88.8577558249763,0,0,0
"US-Ho2",2024,89.75971660929,0,0,0
"US-Ho2",2025,88.9047048844983,0.00089058524173028,0.0242478670857656,190.588235294118
"US-HWB",2017,6.05248715262186,NA,NA,NA
"US-HWB",2018,16.1436910642119,0.0201017811704835,0.586239584892481,4607.8431372549
"US-HWB",2019,19.1083670109265,0.0100508905852417,0.259392306540937,2038.82352941176
"US-HWB",2020,22.9818889387816,0.00877862595419847,0.307389113406177,2416.07843137255
"US-HWB",2021,21.672005188844,0.0447837150127226,1.34510801776181,10572.5490196078
"US-HWB",2022,19.8458314623559,0.0592875318066158,1.6420695504665,12906.6666666667
"US-HWB",2023,16.1299206705583,0.0692111959287532,1.88639425235743,14827.0588235294
"US-HWB",2024,25.9251609040563,0.00114503816793893,0.0262934690415606,206.666666666667
"US-HWB",2025,19.078431372549,0.142493638676845,4.50601207404081,35417.2549019608
"US-IB2",2017,2.12403332834406,NA,NA,NA
"US-IB2",2018,0.70628149478621,0.0225190839694656,0.680087811205907,5345.49019607843
"US-IB2",2019,0.986628748191389,0.000381679389312977,0.00803272963129272,63.1372549019608
"US-IB2",2020,1.01157511350596,0,0,0
"US-IB2",2021,1.09005637878561,0,0,0
"US-IB2",2022,1.15930748889887,0.000127226463104326,0.00269420745397396,21.1764705882353
"US-IB2",2023,1.79124881504765,0,0,0
"US-IB2",2024,1.9936636232101,0,0,0
"US-IB2",2025,1.39899216684129,0.00178117048346056,0.0397645063114304,312.549019607843
"US-ICh",2016,0.0209050541336127,NA,NA,NA
"US-ICh",2017,0.00683530409619318,0,0,0
"US-ICh",2018,0.00918026243576311,0,0,0
"US-ICh",2019,0.00334281295215287,0,0,0
"US-ICh",2020,0.000648605498178915,0,0,0
"US-ICh",2021,0,0,0,0
"US-ICh",2022,0,0,0,0
"US-ICh",2023,0.00144688918824527,0,0,0
"US-ICh",2024,0.000548820036920621,0,0,0
"US-ICh",2025,0.00324302749089458,0,0,0
"US-ICs",2016,0.023349797934441,NA,NA,NA
"US-ICs",2017,0.000498927306291473,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-ICs",2018,0.00723444594122636,0,0,0
"US-ICs",2019,0.0163648156463603,0,0,0
"US-ICs",2020,0.0140697500374195,0,0,0
"US-ICs",2021,0.00992865339520032,0,0,0
"US-ICs",2022,0.00673551863493489,0,0,0
"US-ICs",2023,0.00608691313675597,0,0,0
"US-ICs",2024,0.00758369505563039,0,0,0
"US-ICs",2025,0.00898069151324652,0,0,0
"US-ICt",2016,0.0150177119193733,NA,NA,NA
"US-ICt",2017,0.000498927306291473,0,0,0
"US-ICt",2018,0.0037918475278152,0,0,0
"US-ICt",2019,0.0113755425834456,0,0,0
"US-ICt",2020,0.0120740408122537,0,0,0
"US-ICt",2021,0.00818240782318016,0,0,0
"US-ICt",2022,0.00673551863493489,0,0,0
"US-ICt",2023,0.0055879858304645,0,0,0
"US-ICt",2024,0.00643616225116001,0,0,0
"US-ICt",2025,0.00758369505563039,0,0,0
"US-Ivo",2016,0.00364216933592776,NA,NA,NA
"US-Ivo",2017,0,0,0,0
"US-Ivo",2018,0.00159656738013271,0,0,0
"US-Ivo",2019,0.0197076285985132,0,0,0
"US-Ivo",2020,0.00154667464950357,0,0,0
"US-Ivo",2021,0.00439056029536497,0,0,0
"US-Ivo",2022,0.00319313476026543,0,0,0
"US-Ivo",2023,0.0092800478970214,0,0,0
"US-Ivo",2024,0.149079479119892,0,0,0
"US-Ivo",2025,0.0947961881953799,0.000763358778625954,0.0217532305543082,170.980392156863
"US-Jo1",2017,0.296961532704685,NA,NA,NA
"US-Jo1",2018,0.574963827770294,0.000254452926208651,0.00518884398543132,40.7843137254902
"US-Jo1",2019,0.979194731327646,0,0,0
"US-Jo1",2020,1.5335528613481,0,0,0
"US-Jo1",2021,0.975053634685426,0,0,0
"US-Jo1",2022,0.304395549568428,0,0,0
"US-Jo1",2023,0.116399740557801,0,0,0
"US-Jo1",2024,0.227760315322058,0,0,0
"US-Jo1",2025,0.20126727535798,0,0,0
"US-Jo2",2017,0.19542982587437,NA,NA,NA
"US-Jo2",2018,0.3873671606047,0.000127226463104326,0.00339270568278202,26.6666666666667
"US-Jo2",2019,0.46634735319064,0,0,0
"US-Jo2",2020,0.605498178915332,0,0,0
"US-Jo2",2021,0.379484109165295,0,0,0
"US-Jo2",2022,0.164097191039266,0.000381679389312977,0.00828219328443846,65.0980392156863
"US-Jo2",2023,0.13226562889787,0,0,0
"US-Jo2",2024,0.184253854213441,0,0,0
"US-Jo2",2025,0.155964675946715,0.000381679389312977,0.00942972608890885,74.1176470588235
"US-KLS",2017,2.19947113705533,NA,NA,NA
"US-KLS",2018,2.34051788654393,0.00254452926208651,0.0627151624008382,492.941176470588
"US-KLS",2019,3.38602005687771,0,0,0
"US-KLS",2020,3.60110761861997,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-KLS",2021,3.84193982936686,0.00101781170483461,0.022701192436262,178.43137254902
"US-KLS",2022,3.06056977498378,0.00381679389312977,0.0877613131766702,689.803921568627
"US-KLS",2023,2.72219727585691,0.00305343511450382,0.0688020755375942,540.78431372549
"US-KLS",2024,4.53549867784264,0,0,0
"US-KLS",2025,7.10796786908147,0.000636132315521629,0.0136706081923864,107.450980392157
"US-Kon",2017,0.795389911689867,NA,NA,NA
"US-Kon",2018,0.983236042508606,0.00089058524173028,0.021004839594871,165.098039215686
"US-Kon",2019,1.26697600159657,0.000254452926208651,0.00523873671606047,41.1764705882353
"US-Kon",2020,1.53604749787956,0,0,0
"US-Kon",2021,1.31656937584194,0.00101781170483461,0.0221024796687123,173.725490196078
"US-Kon",2022,1.85471236840792,0,0,0
"US-Kon",2023,0.90520381180462,0.0179389312977099,0.470089307987826,3694.90196078431
"US-Kon",2024,0.633537893528913,0.00305343511450382,0.0728433867185551,572.549019607843
"US-Kon",2025,1.41760215536596,0,0,0
"US-KS1",2017,15.6575362969615,NA,NA,NA
"US-KS1",2018,17.9810407623609,0.00737913486005089,0.178166941076685,1400.39215686274
"US-KS1",2019,24.2281594571671,0.00165394402035623,0.0382178316619269,300.392156862745
"US-KS1",2020,28.3670608192386,0.00178117048346056,0.054183505463254,425.882352941176
"US-KS1",2021,18.6728034725341,0.182188295165394,5.63059422242179,44256.4705882353
"US-KS1",2022,26.8687322257147,0.000127226463104326,0.00289377837649054,22.7450980392157
"US-KS1",2023,9.45377438507209,0.362468193384224,14.6504515292122,115152.549019608
"US-KS1",2024,16.7721398992167,0,0,0
"US-KS1",2025,13.3564336676146,0.0180661577608142,0.426034026842289,3348.62745098039
"US-KS2",2017,16.1240333283441,NA,NA,NA
"US-KS2",2018,10.2599411265779,0.124427480916031,3.99076984483361,31367.4509803922
"US-KS2",2019,23.4567679489098,0,0,0
"US-KS2",2020,22.1863992416305,0.0318066157760814,0.790450531357581,6212.94117647059
"US-KS2",2021,25.7413061916879,0.000127226463104326,0.00254452926208651,20
"US-KS2",2022,19.6117846629746,0.122391857506361,4.76051489298009,37417.6470588235
"US-KS2",2023,21.9901212393354,0.00330788804071247,0.0812253654642519,638.43137254902
"US-KS2",2024,25.2664271815596,0.0108142493638677,0.261388015766103,2054.50980392157
"US-KS2",2025,24.0682532555007,0.00865139949109415,0.208052686723544,1635.29411764706
"US-KS3",2017,5.34944868532655,NA,NA,NA
"US-KS3",2018,8.85456269021604,0.00178117048346056,0.0397645063114304,312.549019607843
"US-KS3",2019,11.3634685426333,0.00178117048346056,0.0480466995958689,377.647058823529
"US-KS3",2020,7.73332335478721,0.061323155216285,1.81355086563888,14254.5098039216
"US-KS3",2021,5.96582347951903,0.0190839694656489,0.480267425036172,3774.90196078431
"US-KS3",2022,6.66651698847478,0.00139949109414758,0.0312328493738462,245.490196078431
"US-KS3",2023,12.8704784712867,0.00114503816793893,0.0482961632490146,379.607843137255
"US-KS3",2024,19.3468542633338,0,0,0
"US-KS3",2025,19.0895574514793,0.00432569974554707,0.0992865339520032,780.392156862745
"US-Lin",2017,25.4294766252557,NA,NA,NA
"US-Lin",2018,28.144489347902,0.02735368956743,0.786758469291024,6183.92156862745
"US-Lin",2019,31.9018111061218,0,0,0
"US-Lin",2020,33.8450331786659,0,0,0
"US-Lin",2021,32.3306391258794,0.000508905852417303,0.0106271516240084,83.5294117647059
"US-Lin",2022,32.9989522526568,0.000254452926208651,0.00543830763857706,42.7450980392157
"US-Lin",2023,33.7533802325001,0.00916030534351145,0.211146036022552,1659.60784313726
"US-Lin",2024,31.4877513346305,0.000254452926208651,0.00563787856109365,44.3137254901961
"US-Lin",2025,30.9597864591129,0.000381679389312977,0.00883101332135908,69.4117647058824
"US-Los",2016,18.9480616674151,NA,NA,NA
"US-Los",2017,19.4767250411615,0.0993638676844784,3.02334979793444,23763.5294117647
"US-Los",2018,31.5842937683979,0.0129770992366412,0.354637529311979,2787.45098039216
"US-Los",2019,41.845282642319,0.0188295165394402,1.10811754727336,8709.80392156863
"US-Los",2020,41.7941425934241,0.02264631043257,0.610038417402584,4794.90196078431
"US-Los",2021,42.1992715661328,0.0143765903307888,0.353589781968767,2779.21568627451
"US-Los",2022,38.7269370852667,0.0624681933842239,2.29062515591478,18004.3137254902
"US-Los",2023,44.2725140946964,0.00470737913486005,0.132415307089757,1040.78431372549
"US-Los",2024,45.7030384672953,0.00521628498727735,0.119742553509954,941.176470588235
"US-Los",2025,47.4619567928953,0.0039440203562341,0.095494686424188,750.588235294118
"US-LS2",2017,0,NA,NA,NA
"US-LS2",2018,0.313525919273562,0,0,0
"US-LS2",2019,0.0779823379733573,0,0,0
"US-LS2",2020,0,0.000127226463104326,0.00429077483410667,33.7254901960784
"US-LS2",2021,0,0,0,0
"US-LS2",2022,0.171581100633638,0,0,0
"US-LS2",2023,0.223369755026693,0,0,0
"US-LS2",2024,0.00164646011076186,0.000127226463104326,0.00254452926208651,20
"US-LS2",2025,0.00234495833956992,0,0,0
"US-LWW",2017,5.07179563937534,NA,NA,NA
"US-LWW",2018,4.2896273013022,0.0263358778625954,0.795888838996158,6255.6862745098
"US-LWW",2019,6.33058923314873,0.000763358778625954,0.017961383026493,141.176470588235
"US-LWW",2020,5.6300952951155,0.00547073791348601,0.125679788454822,987.843137254902
"US-LWW",2021,8.83889637279848,0,0,0
"US-LWW",2022,8.17906501022801,0.00508905852417303,0.117746844284788,925.490196078431
"US-LWW",2023,8.67809210198074,0.00101781170483461,0.0239485107019907,188.235294117647
"US-LWW",2024,7.99191737763808,0.00356234096692112,0.0906550915531607,712.549019607843
"US-LWW",2025,9.41884947363169,0.00089058524173028,0.0204061268273213,160.392156862745
"US-Me1",2017,13.6071446390261,NA,NA,NA
"US-Me1",2018,17.7276854762261,0.000636132315521629,0.0140198573067904,110.196078431373
"US-Me1",2019,19.8768148480766,0,0,0
"US-Me1",2020,12.318714763259,0.0594147582697201,1.40143691064212,11015.2941176471
"US-Me1",2021,6.1859003143242,0.0259541984732824,0.5903806815347,4640.39215686274
"US-Me1",2022,8.12433268472783,0,0,0
"US-Me1",2023,10.4080726438158,0,0,0
"US-Me1",2024,9.7509354886993,0.00432569974554707,0.10008481764207,786.666666666667
"US-Me1",2025,13.0378186898169,0,0,0
"US-Me2",2017,44.4769745048146,NA,NA,NA
"US-Me2",2018,58.6515990620167,0.000127226463104326,0.00254452926208651,20
"US-Me2",2019,67.051389512548,0,0,0
"US-Me2",2020,62.0162650301851,0,0,0
"US-Me2",2021,20.9570922516589,0.664885496183206,38.3568328094597,301484.705882353
"US-Me2",2022,18.1410966422192,0.0399491094147583,1.02529561442898,8058.82352941176
"US-Me2",2023,19.3870678042209,0,0,0
"US-Me2",2024,20.0501920870129,0,0,0
"US-Me2",2025,22.3014019857307,0,0,0
"US-Me3",2017,23.1896422691214,NA,NA,NA
"US-Me3",2018,26.4945367459961,0.00216284987277354,0.0495933742453724,389.803921568627
"US-Me3",2019,34.4485855410867,0,0,0
"US-Me3",2020,26.7573217582198,0.0582697201017812,1.63987427031881,12889.4117647059
"US-Me3",2021,22.432120939979,0.00343511450381679,0.0750885595968667,590.196078431373
"US-Me3",2022,25.4744299755526,0,0,0
"US-Me3",2023,29.9718106071945,0,0,0
"US-Me3",2024,29.6561891932345,0,0,0
"US-Me3",2025,32.436561393005,0,0,0
"US-Me4",2017,37.5614927905004,NA,NA,NA
"US-Me4",2018,33.9391308686324,0.0220101781170483,0.507209499575912,3986.66666666667
"US-Me4",2019,45.9534999750536,0,0,0
"US-Me4",2020,41.7904006386269,0.00139949109414758,0.0324801676395749,255.294117647059
"US-Me4",2021,39.5286633737464,0.000381679389312977,0.00813251509255102,63.921568627451
"US-Me4",2022,40.0794292271616,0,0,0
"US-Me4",2023,41.1321658434366,0.00508905852417303,0.128673352292571,1011.37254901961
"US-Me4",2024,40.6911141046749,0.000254452926208651,0.0055879858304645,43.921568627451
"US-Me4",2025,42.7308287182558,0.000254452926208651,0.00588734221423938,46.2745098039216
"US-Me5",2017,49.5156413710522,NA,NA,NA
