SITE_ID,date,label,IGBP,start_time,end_time,longitude_min,longitude_max,latitude_min,latitude_max,t2mmax_mean,t2mmax_min,t2mmax_max,pei_30_mean,pei_30_min,pei_30_max,pei_90_mean,pei_90_min,pei_90_max,pei_180_mean,pei_180_min,pei_180_max,heat,drought30,drought90,drought180,compound,land_share,inth,intd30,intd90,intd180,volume,duration,area
CA-DBB,1976-06-24T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-06-25T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-06-26T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-06-27T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-06-28T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-06-29T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-06-30T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-07-01T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-07-02T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-07-03T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-07-04T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-07-05T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1976-07-06T01:00:00Z,21242,PFT_WET,1976-06-22T00:00:00Z,1976-07-08T00:00:00Z,0,359.75,44.5,53,32.8510856540435,25.7415628554276,37.0237734261542,-2.22194668779542,-3.19645709853683,-0.441770295271477,-0.941248646247188,-1.75400698719518,0.988570188483474,-0.0681317674259013,-0.70633905367873,1.46665828783439,100,96.94,57.83,8.16,100,100,-612743.103284168,-613190.253797557,-607265.14797233,-596553.829380568,6211.3278195262,17 days,365.372224678011
CA-DBB,1990-08-01T02:00:00Z,27152,PFT_WET,1990-08-01T00:00:00Z,1990-08-05T00:00:00Z,0,359.75,46,50.25,33.5139112619304,26.0167777495086,37.2509857224303,-2.11264666802618,-2.77846565531714,-1.3866827603286,-0.420752216944889,-1.03956687753328,0.117736912837297,0.204761070011801,-0.471913965561325,1.23607528187561,100,100,0.14,0,100,100,-44981.7019114954,-44898.5830956509,-41974.5075540484,-40336.7561537424,454.887481868267,5 days,90.9774963736534
CA-DBB,1990-08-02T02:00:00Z,27152,PFT_WET,1990-08-01T00:00:00Z,1990-08-05T00:00:00Z,0,359.75,46,50.25,33.5139112619304,26.0167777495086,37.2509857224303,-2.11264666802618,-2.77846565531714,-1.3866827603286,-0.420752216944889,-1.03956687753328,0.117736912837297,0.204761070011801,-0.471913965561325,1.23607528187561,100,100,0.14,0,100,100,-44981.7019114954,-44898.5830956509,-41974.5075540484,-40336.7561537424,454.887481868267,5 days,90.9774963736534
CA-DBB,1990-08-03T02:00:00Z,27152,PFT_WET,1990-08-01T00:00:00Z,1990-08-05T00:00:00Z,0,359.75,46,50.25,33.5139112619304,26.0167777495086,37.2509857224303,-2.11264666802618,-2.77846565531714,-1.3866827603286,-0.420752216944889,-1.03956687753328,0.117736912837297,0.204761070011801,-0.471913965561325,1.23607528187561,100,100,0.14,0,100,100,-44981.7019114954,-44898.5830956509,-41974.5075540484,-40336.7561537424,454.887481868267,5 days,90.9774963736534
CA-DBB,1990-08-04T02:00:00Z,27152,PFT_WET,1990-08-01T00:00:00Z,1990-08-05T00:00:00Z,0,359.75,46,50.25,33.5139112619304,26.0167777495086,37.2509857224303,-2.11264666802618,-2.77846565531714,-1.3866827603286,-0.420752216944889,-1.03956687753328,0.117736912837297,0.204761070011801,-0.471913965561325,1.23607528187561,100,100,0.14,0,100,100,-44981.7019114954,-44898.5830956509,-41974.5075540484,-40336.7561537424,454.887481868267,5 days,90.9774963736534
CA-DBB,2020-08-06T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-DBB,2020-08-07T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-DBB,2020-08-08T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-DBB,2020-08-09T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-DBB,2020-08-10T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-DBB,2020-08-11T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-DBB,2020-08-12T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-EM1,1959-09-01T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-02T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-03T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-04T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-05T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-06T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-07T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-08T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-09T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-10T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-11T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-12T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-13T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-14T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-15T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,1959-09-16T01:00:00Z,9640,PFT_WET,1959-09-01T00:00:00Z,1959-09-22T00:00:00Z,0,359.75,47.5,57.5,28.1927235448896,21.6613420420178,33.713194264215,-0.978475684525802,-2.00679600716426,0.702299315900658,-0.306678376940008,-1.81906594102808,1.26036932256765,0.0685766825377897,-0.869127167421078,1.52977049285214,100,49.87,57.2,91.24,100,100,-228801.460176903,-226247.362393203,-226705.59532963,-228235.029700857,2318.49874335527,22 days,105.386306516149
CA-EM1,2020-08-07T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-EM1,2020-08-08T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-EM1,2020-08-09T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-EM1,2020-08-10T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-EM1,2020-08-11T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-EM1,2020-08-12T02:00:00Z,55385,PFT_WET,2020-08-05T00:00:00Z,2020-08-13T00:00:00Z,0,359.75,42.25,51.75,34.0689118828657,25.5383518580539,39.8191247049882,-2.02887284645226,-3.29500591624235,-0.551151890967442,-0.85547090480226,-2.08450360782404,2.28033978650708,0.0583251644213769,-0.724622975506339,2.99019604570464,100,95.34,40.43,4.88,100,100,-335095.951159871,-334347.764385667,-328029.418708131,-315910.49850382,3392.62281751633,9 days,376.958090835147
CA-ER1,1952-08-11T01:00:00Z,2307,PFT_CRO,1952-08-11T00:00:00Z,1952-08-16T00:00:00Z,0,359.75,43.25,50.75,32.4970194690434,22.8694074201058,36.9741707417558,-1.36020914186544,-2.9180653149117,1.82628703092723,-0.626386032116996,-2.70214309123535,1.86884061517848,0.413823983700044,-1.14481778859342,2.46947452087062,100,66.66,86.95,30.08,100,100,-130986.813043526,-129879.068998413,-130517.402398099,-127692.492030932,1326.41176599264,6 days,221.06862766544
CA-ER1,1952-08-12T01:00:00Z,2307,PFT_CRO,1952-08-11T00:00:00Z,1952-08-16T00:00:00Z,0,359.75,43.25,50.75,32.4970194690434,22.8694074201058,36.9741707417558,-1.36020914186544,-2.9180653149117,1.82628703092723,-0.626386032116996,-2.70214309123535,1.86884061517848,0.413823983700044,-1.14481778859342,2.46947452087062,100,66.66,86.95,30.08,100,100,-130986.813043526,-129879.068998413,-130517.402398099,-127692.492030932,1326.41176599264,6 days,221.06862766544
CA-ER1,1952-08-13T01:00:00Z,2307,PFT_CRO,1952-08-11T00:00:00Z,1952-08-16T00:00:00Z,0,359.75,43.25,50.75,32.4970194690434,22.8694074201058,36.9741707417558,-1.36020914186544,-2.9180653149117,1.82628703092723,-0.626386032116996,-2.70214309123535,1.86884061517848,0.413823983700044,-1.14481778859342,2.46947452087062,100,66.66,86.95,30.08,100,100,-130986.813043526,-129879.068998413,-130517.402398099,-127692.492030932,1326.41176599264,6 days,221.06862766544
CA-ER1,1952-08-14T01:00:00Z,2307,PFT_CRO,1952-08-11T00:00:00Z,1952-08-16T00:00:00Z,0,359.75,43.25,50.75,32.4970194690434,22.8694074201058,36.9741707417558,-1.36020914186544,-2.9180653149117,1.82628703092723,-0.626386032116996,-2.70214309123535,1.86884061517848,0.413823983700044,-1.14481778859342,2.46947452087062,100,66.66,86.95,30.08,100,100,-130986.813043526,-129879.068998413,-130517.402398099,-127692.492030932,1326.41176599264,6 days,221.06862766544
CA-ER1,1964-09-11T01:00:00Z,13715,PFT_CRO,1964-09-10T00:00:00Z,1964-09-16T00:00:00Z,0,359.75,43,44,35.1574067262734,29.9785921549998,38.2158379383072,-0.514092808211555,-1.42703340312203,1.11482175435512,-1.05769019685138,-1.82124848045567,0.384372587553064,0.322006436385354,-0.55251649647658,2.09694300248606,100,0,100,0,100,100,-13670.4644308775,-12407.5299852035,-13666.0274546594,-13117.4444021945,138.502550959587,7 days,19.7860787085124
CA-ER1,1964-09-12T01:00:00Z,13715,PFT_CRO,1964-09-10T00:00:00Z,1964-09-16T00:00:00Z,0,359.75,43,44,35.1574067262734,29.9785921549998,38.2158379383072,-0.514092808211555,-1.42703340312203,1.11482175435512,-1.05769019685138,-1.82124848045567,0.384372587553064,0.322006436385354,-0.55251649647658,2.09694300248606,100,0,100,0,100,100,-13670.4644308775,-12407.5299852035,-13666.0274546594,-13117.4444021945,138.502550959587,7 days,19.7860787085124
CA-ER1,1964-09-13T01:00:00Z,13715,PFT_CRO,1964-09-10T00:00:00Z,1964-09-16T00:00:00Z,0,359.75,43,44,35.1574067262734,29.9785921549998,38.2158379383072,-0.514092808211555,-1.42703340312203,1.11482175435512,-1.05769019685138,-1.82124848045567,0.384372587553064,0.322006436385354,-0.55251649647658,2.09694300248606,100,0,100,0,100,100,-13670.4644308775,-12407.5299852035,-13666.0274546594,-13117.4444021945,138.502550959587,7 days,19.7860787085124
CA-ER1,1964-09-14T01:00:00Z,13715,PFT_CRO,1964-09-10T00:00:00Z,1964-09-16T00:00:00Z,0,359.75,43,44,35.1574067262734,29.9785921549998,38.2158379383072,-0.514092808211555,-1.42703340312203,1.11482175435512,-1.05769019685138,-1.82124848045567,0.384372587553064,0.322006436385354,-0.55251649647658,2.09694300248606,100,0,100,0,100,100,-13670.4644308775,-12407.5299852035,-13666.0274546594,-13117.4444021945,138.502550959587,7 days,19.7860787085124
CA-ER1,1964-09-15T01:00:00Z,13715,PFT_CRO,1964-09-10T00:00:00Z,1964-09-16T00:00:00Z,0,359.75,43,44,35.1574067262734,29.9785921549998,38.2158379383072,-0.514092808211555,-1.42703340312203,1.11482175435512,-1.05769019685138,-1.82124848045567,0.384372587553064,0.322006436385354,-0.55251649647658,2.09694300248606,100,0,100,0,100,100,-13670.4644308775,-12407.5299852035,-13666.0274546594,-13117.4444021945,138.502550959587,7 days,19.7860787085124
CA-ER1,1964-09-16T01:00:00Z,13715,PFT_CRO,1964-09-10T00:00:00Z,1964-09-16T00:00:00Z,0,359.75,43,44,35.1574067262734,29.9785921549998,38.2158379383072,-0.514092808211555,-1.42703340312203,1.11482175435512,-1.05769019685138,-1.82124848045567,0.384372587553064,0.322006436385354,-0.55251649647658,2.09694300248606,100,0,100,0,100,100,-13670.4644308775,-12407.5299852035,-13666.0274546594,-13117.4444021945,138.502550959587,7 days,19.7860787085124
