uWUE,ETmax,precipAvail,Gavail,GSmax,CO2avail,G1,EF,EFampl,GPPsat,NEPmax,Rb,Rbmax,aCUE,TZ,nyears,SITE_ID,year,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP,site_id
3.95224619186974,0.237966615000354,yes,yes,0.00775996840163301,yes,1.31594260610663,0.747012191459972,0.196602070554284,28.7024079220736,19.9325,NA,NA,NA,1,20,DE-Gri,2010,50.95004,13.51259,385,GRA,DE-Gri
3.67471922636225,0.243719354111041,yes,yes,0.00977219580509675,yes,1.92882323681639,0.789551378987542,0.181830992037571,29.7273987662392,22.7318,NA,NA,NA,1,20,DE-Gri,2011,50.95004,13.51259,385,GRA,DE-Gri
3.65878942908186,0.242192122089769,yes,yes,0.0112188385401949,yes,2.17798130962475,0.794202898550725,0.213215242045725,31.4652382093916,23.6336,NA,NA,NA,1,20,DE-Gri,2012,50.95004,13.51259,385,GRA,DE-Gri
3.42520115683395,0.244326790102011,yes,yes,0.0103562002698518,yes,1.90642410354568,0.773431026211348,0.171022398274849,32.6179007104648,25.21374,NA,NA,NA,1,20,DE-Gri,2013,50.95004,13.51259,385,GRA,DE-Gri
3.51627198099067,0.261550950641046,yes,yes,0.0138720541717206,yes,2.71413434381914,0.779724118180516,0.216929792793792,34.4941078834465,24.163,NA,NA,NA,1,20,DE-Gri,2014,50.95004,13.51259,385,GRA,DE-Gri
3.38655079477342,0.230323700338046,yes,yes,0.011073181518551,yes,2.437837351586,0.749245877304878,0.191774912525334,30.5630119049005,23.3482,NA,NA,NA,1,20,DE-Gri,2015,50.95004,13.51259,385,GRA,DE-Gri
3.62917897658407,0.247733437237658,yes,yes,0.0118361045660516,yes,2.31101350262282,0.801011107115065,0.1846061128218,38.0686828335165,29.265,NA,NA,NA,1,20,DE-Gri,2016,50.95004,13.51259,385,GRA,DE-Gri
3.6673943373991,0.237492984981679,yes,yes,0.0107691055510554,yes,2.15296357383975,0.770800691012816,0.215144698693125,33.0248379909951,27.3452,NA,NA,NA,1,20,DE-Gri,2021,50.95004,13.51259,385,GRA,DE-Gri
3.994495560988,0.220572281655263,yes,yes,0.0114031588185829,yes,1.94639724694595,0.720893667389675,0.171337934174741,37.2249876025475,29.756,NA,NA,NA,1,20,DE-Gri,2022,50.95004,13.51259,385,GRA,DE-Gri
3.84744401891656,0.213968504558479,yes,yes,0.0107328625565565,yes,2.14676947871252,0.731293861816744,0.201047237747148,34.2728363005728,29.994,NA,NA,NA,1,20,DE-Gri,2023,50.95004,13.51259,385,GRA,DE-Gri
3.53090864011891,0.207958336272005,yes,yes,6.5728397580362e-4,yes,-0.793448564190489,0.387636080944281,0.159523114893274,22.4659920431934,22.666909,NA,NA,NA,1,5,DE-Har,2020,47.933,7.5981,201,MF,DE-Har
3.38941375896015,0.237316327839798,yes,yes,0.0081029921234257,yes,-0.657037720549662,0.477148080438757,0.177979264513963,28.0212317307135,28.03465,NA,NA,NA,1,5,DE-Har,2021,47.933,7.5981,201,MF,DE-Har
3.48336404441789,0.190392382203594,yes,yes,6.472132835518e-4,yes,-0.787935457178195,0.355101803328924,0.179083161072143,22.7253175942269,23.570836,NA,NA,NA,1,5,DE-Har,2022,47.933,7.5981,201,MF,DE-Har
4.1448762216519,0.19560428532388,yes,yes,0.0126060032907032,yes,-0.0257292877069482,0.387096774193548,0.151404046081672,27.3574034911149,26.2926,NA,NA,NA,1,5,DE-Har,2023,47.933,7.5981,201,MF,DE-Har
3.83947368014178,0.252281596103891,yes,yes,0.0492700634127457,yes,3.45374128856608,0.486023603646621,0.16819211689345,32.5194526116628,31.677348,NA,NA,NA,1,5,DE-Har,2024,47.933,7.5981,201,MF,DE-Har
4.31306777730492,0.173565834262639,yes,yes,3.9993923795792e-4,yes,-0.732492544910292,0.609207095054802,0.194470439912828,36.4463658946628,31.083325,NA,NA,NA,1,4,DE-Hdn,2020,53.86825,13.268543,19,CRO,DE-Hdn
4.4879531003507,0.271334367457205,yes,yes,3.5827925746123e-4,yes,-0.846235584291848,0.843164837732436,0.24445363320681,48.7419050407859,47.563944,NA,NA,NA,1,4,DE-Hdn,2021,53.86825,13.268543,19,CRO,DE-Hdn
4.92955164905826,0.159184251877424,yes,yes,2.6225433223875e-4,yes,-0.781568786335312,0.556431654866934,0.182964573291871,37.7196861158665,32.839958,NA,NA,NA,1,4,DE-Hdn,2022,53.86825,13.268543,19,CRO,DE-Hdn
1.36336358107464,0.0769772829410136,yes,yes,2.2030191573809e-4,yes,-0.257861528054334,0.676001341852933,0.212579426941209,31.8157131512295,9.422358,NA,NA,NA,1,4,DE-Hdn,2023,53.86825,13.268543,19,CRO,DE-Hdn
3.84385128412675,0.231490262990464,yes,yes,0.0136937770779124,yes,2.19941008110252,0.591263293433163,0.262679657977211,31.4128157510159,29.0725,NA,NA,NA,1,10,DE-HoH,2015,52.08656,11.22235,217,DBF,DE-HoH
3.75575429031615,0.240697015129826,yes,yes,0.0142701391648254,yes,2.4653237738744,0.615030983231791,0.23106982585962,33.3442955114312,32.4991,NA,NA,NA,1,10,DE-HoH,2016,52.08656,11.22235,217,DBF,DE-HoH
3.6187695706016,0.266382554524901,yes,yes,0.0202867669682528,yes,2.98867436024002,0.65566856720397,0.274778612391393,35.4215032712217,32.7390000000001,NA,NA,NA,1,10,DE-HoH,2017,52.08656,11.22235,217,DBF,DE-HoH
3.89749961384405,0.232233174358683,yes,yes,0.0112812650979672,yes,2.4346152439444,0.533506762322162,0.224361781560893,31.1224692945343,31.5996,NA,NA,NA,1,10,DE-HoH,2018,52.08656,11.22235,217,DBF,DE-HoH
3.77092492022216,0.255400746652086,yes,yes,0.0205668863188558,yes,2.39123524329963,0.651740165514114,0.226566138633572,38.4873632580459,33.3132,NA,NA,NA,1,10,DE-HoH,2021,52.08656,11.22235,217,DBF,DE-HoH
4.57680014421559,0.214344371377743,yes,yes,0.0119706651941174,yes,1.68212346305589,0.499025320300957,0.25228498004408,34.5643796547344,30.582,NA,NA,NA,1,10,DE-HoH,2022,52.08656,11.22235,217,DBF,DE-HoH
3.07478882565627,0.348068556943449,yes,yes,0.0292195300348087,yes,4.65559552796102,0.754853745052008,0.281195187956207,34.3796661612763,30.99,NA,NA,NA,1,10,DE-HoH,2023,52.08656,11.22235,217,DBF,DE-HoH
2.91598140172518,0.335898278302014,yes,yes,0.0245121083350257,yes,4.15166786220336,0.719250885679781,0.283543012354044,37.1788755965278,35.248,NA,NA,NA,1,10,DE-HoH,2024,52.08656,11.22235,217,DBF,DE-HoH
3.5996569798732,0.237126242426478,yes,yes,4.4209688509314e-4,yes,-0.738215827282003,0.721097990451468,0.187285649024549,37.2677124984411,30.573343,NA,NA,NA,1,10,DE-Hte,2009,54.2103,12.1761,0.2,WET,DE-Hte
1.98179038164876,0.210226659076013,yes,yes,2.8600645026271e-4,yes,-0.735336008479528,0.684682464147708,0.202154566561659,15.499529125931,16.676208,NA,NA,NA,1,10,DE-Hte,2010,54.2103,12.1761,0.2,WET,DE-Hte
1.96390489893115,0.21340721838129,yes,yes,3.3385800198571e-4,yes,-0.670228328535334,0.706120903167919,0.205535389229858,20.6235548045997,18.585262,NA,NA,NA,1,10,DE-Hte,2011,54.2103,12.1761,0.2,WET,DE-Hte
2.11978165147107,0.187888368739616,yes,yes,3.8748895198458e-4,yes,-0.622285534894441,0.653529945083703,0.206082854931051,19.0859991032208,17.450951,NA,NA,NA,1,10,DE-Hte,2012,54.2103,12.1761,0.2,WET,DE-Hte
1.9095489092812,0.185879201481515,yes,yes,3.9993460753394e-4,yes,-0.614255469113996,0.655834530098824,0.17825435022671,18.6523579178582,15.71356,2.34088230460823,4.8992712688653,0.254599724025486,1,10,DE-Hte,2013,54.2103,12.1761,0.2,WET,DE-Hte
1.81165625425604,0.175892836139223,yes,yes,3.5229640343706e-4,yes,-0.599657621592093,0.659212682038255,0.193749425665345,14.8908358125148,16.11698,1.50446611488452,3.08626551285161,0.939594616086186,1,10,DE-Hte,2014,54.2103,12.1761,0.2,WET,DE-Hte
1.9132287902239,0.196542681562645,yes,yes,3.767842609889e-4,yes,-0.636932846154382,0.667752683000674,0.258745195189619,16.2898332712448,15.0836,NA,NA,NA,1,10,DE-Hte,2015,54.2103,12.1761,0.2,WET,DE-Hte
1.96352189398668,0.197539944340252,yes,yes,4.2340577599704e-4,yes,-0.633366673685924,0.660490470002561,0.196651899488196,17.0249848553529,15.655576,NA,NA,NA,1,10,DE-Hte,2016,54.2103,12.1761,0.2,WET,DE-Hte
2.03099599677814,0.171116192911573,yes,yes,4.5458788295346e-4,yes,-0.617829778306878,0.613818917251736,0.214287340073357,18.0384109879685,17.835184,NA,NA,NA,1,10,DE-Hte,2017,54.2103,12.1761,0.2,WET,DE-Hte
2.18335747790107,0.218608579487961,yes,yes,0.0981686116038209,yes,3.81315541009754,0.707844624182579,0.215281549727844,19.4327773140925,17.644116,NA,NA,NA,1,10,DE-Hte,2018,54.2103,12.1761,0.2,WET,DE-Hte
2.03760491133191,0.177768290171263,yes,yes,0.0102268255533422,yes,4.81250597545731,0.573309788092836,0.144220841001164,15.1842162732142,7.418,NA,NA,NA,1,15,DE-Hzd,2010,50.96381,13.48978,395,DBF,DE-Hzd
2.62529482770927,0.194021650769969,yes,yes,0.0100259027267614,yes,3.17849139738444,0.671217147636106,0.177092419326121,19.7866212772588,12.7185,NA,NA,NA,1,15,DE-Hzd,2011,50.96381,13.48978,395,DBF,DE-Hzd
2.61064547376463,0.208933833622512,yes,yes,0.0115141112336803,yes,3.76952992047024,0.667781352807201,0.156088157016953,20.6799834843357,12.8688,NA,NA,NA,1,15,DE-Hzd,2012,50.96381,13.48978,395,DBF,DE-Hzd
3.21189421723376,0.231691362043583,yes,yes,0.0106685959311283,yes,2.63358272148097,0.680801570185854,0.177181050002696,27.8649213904876,18.3718,NA,NA,NA,1,15,DE-Hzd,2013,50.96381,13.48978,395,DBF,DE-Hzd
3.59265939954162,0.212964072415249,yes,yes,0.0106204578374748,yes,2.29817218216718,0.63066875086325,0.181727865834435,27.395197651954,18.26,NA,NA,NA,1,15,DE-Hzd,2014,50.96381,13.48978,395,DBF,DE-Hzd
4.59432573630869,0.210221612607597,yes,yes,0.00904771394137955,yes,0.671149848987138,0.646192538455173,0.221469734273207,32.8010288967962,19.755,NA,NA,NA,1,15,DE-Hzd,2015,50.96381,13.48978,395,DBF,DE-Hzd
3.37528231185769,0.285088352015287,yes,yes,0.0179167011254503,yes,3.00115019181205,0.749673303097855,0.181570015172848,32.1897125526816,23.4336,NA,NA,NA,1,15,DE-Hzd,2016,50.96381,13.48978,395,DBF,DE-Hzd
3.32235725882391,0.212354642908943,yes,yes,0.0148151424515719,yes,2.715212578051,0.790514319411141,0.231510927450787,39.6901147130432,22.1275,NA,NA,NA,1,15,DE-Hzd,2017,50.96381,13.48978,395,DBF,DE-Hzd
3.97910453218131,0.186478559506443,yes,yes,0.00867126910343944,yes,1.91246856977871,0.567416253369255,0.259136378141299,28.8547692666973,23.768,NA,NA,NA,1,15,DE-Hzd,2018,50.96381,13.48978,395,DBF,DE-Hzd
3.77028391627874,0.22525283140195,yes,yes,-1.4966970770836e-4,yes,-1.25378165007591,0.671368477436602,0.283838996710694,30.0152003960777,24.8548,NA,NA,NA,1,15,DE-Hzd,2019,50.96381,13.48978,395,DBF,DE-Hzd
3.78347433858717,0.241086816325192,yes,yes,0.00991147515144366,yes,2.27253416300998,0.761928217252816,0.262130148943497,30.2615857535436,26.4536,NA,NA,NA,1,15,DE-Hzd,2020,50.96381,13.48978,395,DBF,DE-Hzd
3.79824440031096,0.257436186518964,yes,yes,0.0191180471895184,yes,2.99920223118832,0.783053197019581,0.393001628995493,35.3945657163994,34.1754,NA,NA,NA,1,15,DE-Hzd,2021,50.96381,13.48978,395,DBF,DE-Hzd
3.62462358144738,0.320217019696454,yes,yes,0.0260684595399094,yes,4.09732485423599,0.867578174452462,0.353386969581622,35.8074951449598,32.3963,NA,NA,NA,1,15,DE-Hzd,2024,50.96381,13.48978,395,DBF,DE-Hzd
3.33105061970744,0.235759515623182,yes,yes,0.0235321335383646,yes,3.31852752666586,0.745134670161105,0.175976275800009,43.0231535186354,33.7646,NA,NA,NA,1,20,DE-Kli,2004,50.89306,13.52238,478,CRO,DE-Kli
3.27977502570231,0.286658060350208,yes,yes,-1.0676606686407e-4,yes,-0.952556835151069,0.790721385333455,0.21674299417792,42.2989374654148,33.5181039999999,NA,NA,NA,1,20,DE-Kli,2005,50.89306,13.52238,478,CRO,DE-Kli
2.92036293446541,0.276453342667151,yes,yes,-7.21738513554818e-5,yes,-1.00538815138589,0.774320396649,0.182384595876164,36.186483482375,28.7389,NA,NA,NA,1,20,DE-Kli,2006,50.89306,13.52238,478,CRO,DE-Kli
3.25498010873356,0.275016785411153,yes,yes,0.0190625654610681,yes,3.22951823944557,0.734553065159167,0.217398902021397,41.5247974379279,37.716259,NA,NA,NA,1,20,DE-Kli,2007,50.89306,13.52238,478,CRO,DE-Kli
2.45223950541543,0.190297988737116,yes,yes,0.0137144354189944,yes,4.06967478168909,0.626092759270293,0.178933636763226,18.0981156192073,14.686,NA,NA,NA,1,20,DE-Kli,2008,50.89306,13.52238,478,CRO,DE-Kli
6.56526400071584,0.163139061157195,yes,yes,0.00620426356147513,yes,0.379538216971185,0.643792354388816,0.242999030999955,45.4901930602145,37.646763,NA,NA,NA,1,20,DE-Kli,2009,50.89306,13.52238,478,CRO,DE-Kli
3.48430220672967,0.215060245634329,yes,yes,0.0211228514146612,yes,2.83426347876079,0.65121766057374,0.185162291645848,42.0150862934526,33.64998,NA,NA,NA,1,20,DE-Kli,2010,50.89306,13.52238,478,CRO,DE-Kli
3.80143591048937,0.277129695029371,yes,yes,0.019759053735274,yes,2.72130683510661,0.745329967352309,0.197059244302473,43.43191642617,36.79,NA,NA,NA,1,20,DE-Kli,2011,50.89306,13.52238,478,CRO,DE-Kli
3.70601284628684,0.225376564698892,yes,yes,0.0135859662208885,yes,2.37534258436434,0.694653971394419,0.289372823372081,32.3855879130319,27.298,NA,NA,NA,1,20,DE-Kli,2012,50.89306,13.52238,478,CRO,DE-Kli
3.37365871219584,0.296290636303268,yes,yes,0.0668941745753796,yes,5.52804056351972,0.677763868402155,0.0877086809936269,47.3203378952825,36.9368,NA,NA,NA,1,20,DE-Kli,2013,50.89306,13.52238,478,CRO,DE-Kli
3.93656386986994,0.298059807317074,yes,yes,0.0234997094625916,yes,2.45960872116281,0.730387493014357,0.254955847698015,48.2752392777756,41.7121,NA,NA,NA,1,20,DE-Kli,2014,50.89306,13.52238,478,CRO,DE-Kli
3.92793021388342,0.239285262582336,yes,yes,0.0188204775837253,yes,2.42500525483175,0.696813524129894,0.209031676311264,41.5422938494667,36.0894,NA,NA,NA,1,20,DE-Kli,2015,50.89306,13.52238,478,CRO,DE-Kli
3.76393101127664,0.286251373158045,yes,yes,0.0299430773654827,yes,2.81186298373347,0.752541475016964,0.27075740925956,50.6866229625991,42.4155,NA,NA,NA,1,20,DE-Kli,2016,50.89306,13.52238,478,CRO,DE-Kli
3.3247211439154,0.169899140218462,yes,yes,0.00671548337561527,yes,1.32032204502537,0.583629395473746,0.193066062421705,21.0680340817278,23.3394999999999,NA,NA,NA,1,20,DE-Kli,2017,50.89306,13.52238,478,CRO,DE-Kli
3.84756046705775,0.316299584649665,yes,yes,0.0313819948481655,yes,2.59667012059857,0.812423096203801,0.244848946807597,50.1763345923261,44.0312,NA,NA,NA,1,20,DE-Kli,2021,50.89306,13.52238,478,CRO,DE-Kli
2.96383767350164,0.227664966093925,yes,yes,0.0150419421921368,yes,3.80594776970372,0.644193416479248,0.198321680004587,25.1576852702215,21.1886,NA,NA,NA,1,20,DE-Kli,2022,50.89306,13.52238,478,CRO,DE-Kli
3.6778915659686,0.23817068761999,yes,yes,0.0178216693956577,yes,2.45728211197738,0.70138802780254506,0.233106367886525,33.2032730482806,32.129,NA,NA,NA,1,20,DE-Kli,2023,50.89306,13.52238,478,CRO,DE-Kli
2.65765162606362,0.24637108264116,yes,yes,0.00625856803162607,yes,0.688043693878783,0.580718855631414,0.273123135587927,21.2078108639206,35.69295,NA,NA,NA,1,5,DE-Msr,2020,47.809181,11.456168,602.07,ENF,DE-Msr
2.22091491428203,0.321551872383426,yes,yes,0.00863231364920001,yes,2.14553954645338,0.649416788876811,0.221028598726941,24.9837131061988,27.7566,NA,NA,NA,1,5,DE-Msr,2021,47.809181,11.456168,602.07,ENF,DE-Msr
4.2738171841484,0.204293496730058,yes,yes,-9.83330968552628e-5,yes,-1.51009819827127,0.538115248864191,0.181812215964771,18.417560931198,17.953476,NA,NA,NA,1,5,DE-Msr,2022,47.809181,11.456168,602.07,ENF,DE-Msr
3.06805442365578,0.255488302896817,yes,yes,0.00955863455616162,yes,1.06578651850714,0.592451523992327,0.20586797949717,33.3891802940763,45.9944279999999,NA,NA,NA,1,5,DE-Msr,2023,47.809181,11.456168,602.07,ENF,DE-Msr
3.43398496219899,0.249028051037883,yes,yes,-1.1556015935962e-4,yes,-1.01798686541979,0.575278880583853,0.275922719864678,30.3986242255461,44.342926,NA,NA,NA,1,5,DE-Msr,2024,47.809181,11.456168,602.07,ENF,DE-Msr
3.7484589209663,0.166387334544449,yes,yes,0.0170312646692375,yes,1.99928514028104,0.462244219207093,0.195846756621535,32.7882175220717,25.5088,NA,NA,NA,1,10,DE-Obe,2008,50.7867,13.7213,734,ENF,DE-Obe
3.06800520275308,0.208976160061761,yes,yes,0.0194026747530241,yes,2.74516976928579,0.54897608777587,0.197370006887052,31.9456538575031,23.52,NA,NA,NA,1,10,DE-Obe,2009,50.7867,13.7213,734,ENF,DE-Obe
4.0329230120621,0.167188405640112,yes,yes,0.011105636677581,yes,1.77262089170872,0.431950856022349,0.173142980430722,30.1628799152068,22.9603,NA,NA,NA,1,10,DE-Obe,2010,50.7867,13.7213,734,ENF,DE-Obe
3.66835921985472,0.181101647682688,yes,yes,0.0133833097293974,yes,2.1014513497089,0.47198924160385,0.226318990007455,32.63658110197,25.9154,NA,NA,NA,1,10,DE-Obe,2011,50.7867,13.7213,734,ENF,DE-Obe
4.50629400677968,0.181040978636085,yes,yes,0.0115164175433754,yes,1.4415566874244,0.42654684997137,0.21740109909069,33.9269222718798,27.8661,NA,NA,NA,1,10,DE-Obe,2012,50.7867,13.7213,734,ENF,DE-Obe
4.15252202753618,0.172758829997363,yes,yes,0.0126412639260971,yes,1.79289086113641,0.474886610479095,0.1893254477772,31.3946445644792,27.8022,NA,NA,NA,1,10,DE-Obe,2013,50.7867,13.7213,734,ENF,DE-Obe
4.28520876168661,0.168692443434522,yes,yes,0.0129887432852621,yes,1.70742729249195,0.451730373438547,0.214484003519812,33.9484080451338,26.8988,NA,NA,NA,1,10,DE-Obe,2014,50.7867,13.7213,734,ENF,DE-Obe
3.98006513489344,0.189718153193596,yes,yes,0.0132197299674843,yes,1.88610709624091,0.425207455359082,0.222549124705631,28.8289610415284,26.3292,NA,NA,NA,1,10,DE-Obe,2015,50.7867,13.7213,734,ENF,DE-Obe
4.4648321292349,0.13572916003097,yes,yes,0.00902191524983791,yes,1.33908115456665,0.40560639911123,0.190528809986012,29.5508703710956,23.93568,NA,NA,NA,1,10,DE-Obe,2016,50.7867,13.7213,734,ENF,DE-Obe
3.60964601874961,0.244455505170061,yes,yes,6.60400381684375e-6,yes,-1.11744406199595,0.860640808368872,0.249213937674168,39.5964701601847,42.331,NA,NA,NA,1,3,DE-Rns,2021,51.494953,9.932118,155,CRO,DE-Rns
3.64010005837327,0.180408433991121,yes,yes,0.0107829199807753,yes,1.84278235386662,0.68158077994429,0.240490782559089,39.4754133514239,40.4,NA,NA,NA,1,3,DE-Rns,2022,51.494953,9.932118,155,CRO,DE-Rns
3.70479581381931,0.23419294466111,yes,yes,0.0115394942238726,yes,2.26676670720754,0.857196482394608,0.381732761598774,35.7137908086383,37.0578,NA,NA,NA,1,3,DE-Rns,2023,51.494953,9.932118,155,CRO,DE-Rns
2.68281862688098,0.197361273693154,yes,yes,0.0151543075098785,yes,3.15090920247712,0.688659098480551,0.190711955727237,27.8380127508577,19.773389,NA,NA,NA,1,13,DE-RuR,2011,50.6219142,6.3041256,514.7,GRA,DE-RuR
2.9223538916861,0.227968729309638,yes,yes,0.0176392097223408,yes,3.2028133336101,0.770526513647265,0.189154387545093,30.8599815259737,24.519598,NA,NA,NA,1,13,DE-RuR,2012,50.6219142,6.3041256,514.7,GRA,DE-RuR
2.54209629214103,0.232345291432083,yes,yes,0.0181438743364836,yes,3.50800010037949,0.705557518609262,0.164946318181276,29.1936170702819,23.985508,NA,NA,NA,1,13,DE-RuR,2013,50.6219142,6.3041256,514.7,GRA,DE-RuR
2.69037396364088,0.224311605481305,yes,yes,0.0164105458571387,yes,3.07701480257658,0.723291060934117,0.203119747100291,29.3937688504087,22.71407,NA,NA,NA,1,13,DE-RuR,2014,50.6219142,6.3041256,514.7,GRA,DE-RuR
2.95150605425779,0.24793945584029,yes,yes,0.017000249424634,yes,3.32060579709886,0.738516156299228,0.211520182574954,34.0773757034839,27.146053,NA,NA,NA,1,13,DE-RuR,2015,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.19778888454674,0.214114903883172,yes,yes,0.0155836011595351,yes,2.67444019511998,0.777293799242902,0.168097864130676,37.1428433972084,27.552858,NA,NA,NA,1,13,DE-RuR,2016,50.6219142,6.3041256,514.7,GRA,DE-RuR
2.88964260382897,0.236498542324304,yes,yes,0.0193076804417378,yes,3.47304129605299,0.767975367867211,0.194103780737223,32.0516153535272,25.702275,NA,NA,NA,1,13,DE-RuR,2017,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.05055158141528,0.223016459540355,yes,yes,0.0171138649462767,yes,3.0975177784498,0.752065795985948,0.178998214453596,34.7827901531336,28.9102799999999,NA,NA,NA,1,13,DE-RuR,2018,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.41778109108391,0.219884418526521,yes,yes,0.0142584328713067,yes,2.67972074904012,0.719538083040438,0.182325480320548,35.9675941083257,29.180148,NA,NA,NA,1,13,DE-RuR,2019,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.8215825054525,0.204396082055533,yes,yes,0.0145035120533716,yes,2.30176639039956,0.702640178450063,0.196704858960425,37.7217252745262,27.494516,NA,NA,NA,1,13,DE-RuR,2020,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.34037767928595,0.239537049729607,yes,yes,0.0173543701993643,yes,2.44058334731406,0.748189448732062,0.221387475742918,38.6678018918893,28.44278,NA,NA,NA,1,13,DE-RuR,2021,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.49265698601373,0.224221155298857,yes,yes,0.013337288784112101,yes,2.22371980820073,0.708213798129064,0.171737386556415,33.0455665270097,31.13868,NA,NA,NA,1,13,DE-RuR,2022,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.19987745134252,0.229279547690314,yes,yes,0.0154607230941101,yes,2.51273140093663,0.754376948325584,0.228699948022796,35.1337321987739,29.097108,NA,NA,NA,1,13,DE-RuR,2023,50.6219142,6.3041256,514.7,GRA,DE-RuR
3.57732001202537,0.24358194976396,yes,yes,0.0241939604368834,yes,3.3901143734043,0.870364377136321,0.230566418077227,48.3974407527659,40.64592,NA,NA,NA,1,14,DE-RuS,2011,50.86590702,6.447144704,106,CRO,DE-RuS
3.70476338841016,0.239765187815801,yes,yes,0.0126001025221235,yes,2.25999093624243,0.79993093013906,0.239808468704491,39.1174364559172,34.382611,NA,NA,NA,1,14,DE-RuS,2012,50.86590702,6.447144704,106,CRO,DE-RuS
3.61471938051801,0.280938245243926,yes,yes,0.0369203217014426,yes,3.89051703379305,0.882640790478198,0.206451791370738,52.1939849442852,45.553484,NA,NA,NA,1,14,DE-RuS,2013,50.86590702,6.447144704,106,CRO,DE-RuS
3.79539570241246,0.28990644702758,yes,yes,0.0226205308166955,yes,2.84340871636498,0.884485653823736,0.209764633545594,41.4280958761795,39.363415,NA,NA,NA,1,14,DE-RuS,2014,50.86590702,6.447144704,106,CRO,DE-RuS
4.13063875681638,0.274780011502008,yes,yes,0.0223802441309558,yes,2.94681469038456,0.875360529208503,0.230236011370895,47.8323602516537,45.437882,NA,NA,NA,1,14,DE-RuS,2015,50.86590702,6.447144704,106,CRO,DE-RuS
4.48242711597574,0.239478905792425,yes,yes,0.0189568061661912,yes,2.29948198832319,0.798196212980605,0.212824447571823,48.000810163212,39.921944,NA,NA,NA,1,14,DE-RuS,2016,50.86590702,6.447144704,106,CRO,DE-RuS
3.65814238280593,0.245566627509326,yes,yes,0.0182737938721958,yes,3.06681913878767,0.848054254108646,0.285319063112898,38.4254624965821,36.974558,NA,NA,NA,1,14,DE-RuS,2017,50.86590702,6.447144704,106,CRO,DE-RuS
3.77501085333846,0.249774402176007,yes,yes,0.0224452150878127,yes,3.03049233036816,0.848574372965136,0.210874417413805,45.4490931475615,44.98583,NA,NA,NA,1,14,DE-RuS,2018,50.86590702,6.447144704,106,CRO,DE-RuS
3.98469079578872,0.292538477587994,yes,yes,0.0142391185420195,yes,2.0878699062823,0.889577594123049,0.161708290413585,39.7025780750366,36.6016,NA,NA,NA,1,14,DE-RuS,2024,50.86590702,6.447144704,106,CRO,DE-RuS
3.26318816430922,0.211523354796053,yes,yes,0.0992615352612208,yes,6.92228734176048,0.518143459915612,0.248695224158053,40.075477477291,31.6092,NA,NA,NA,1,29,DK-Sor,1996,55.4858694,11.6446444,55,DBF,DK-Sor
3.5649990251667,0.208362281646362,yes,yes,0.0525252977982546,yes,5.81950893941912,0.485221227616206,0.185603372279868,31.9413841721191,27.2624,NA,NA,NA,1,29,DK-Sor,1997,55.4858694,11.6446444,55,DBF,DK-Sor
3.30151470592108,0.21591089548681,yes,yes,0.127056776939325,yes,8.82676022082558,0.535374365482233,0.230831972512208,36.9276213774994,31.4918,NA,NA,NA,1,29,DK-Sor,1998,55.4858694,11.6446444,55,DBF,DK-Sor
3.06678042020357,0.255912050439369,yes,yes,0.104035452312816,yes,-1.15619173210606,0.615028901734104,0.245949841706544,38.3843435779888,31.4706,NA,NA,NA,1,29,DK-Sor,1999,55.4858694,11.6446444,55,DBF,DK-Sor
3.81931441750327,0.197531263293631,yes,yes,0.0991272793850401,yes,6.0495337776444,0.547350313838335,0.305891812403227,37.1603460893494,32.42,NA,NA,NA,1,29,DK-Sor,2000,55.4858694,11.6446444,55,DBF,DK-Sor
4.45359481517018,0.190181334850261,yes,yes,0.0810669533147209,yes,5.97729006150733,0.508238928939238,0.246416245143838,36.8120957865085,32.117,NA,NA,NA,1,29,DK-Sor,2001,55.4858694,11.6446444,55,DBF,DK-Sor
4.1088634820786,0.183007646987107,yes,yes,0.0596832638812245,yes,5.27748292517306,0.526437986650937,0.244332177192183,38.9298800177989,30.3708,NA,NA,NA,1,29,DK-Sor,2002,55.4858694,11.6446444,55,DBF,DK-Sor
3.63817196794521,0.208738873793184,yes,yes,0.0313976866945226,yes,3.20848268825744,0.574506283662478,0.231974383730691,40.6315231220263,32.4489,NA,NA,NA,1,29,DK-Sor,2003,55.4858694,11.6446444,55,DBF,DK-Sor
3.52230414939791,0.229038544729886,yes,yes,0.0330505519641041,yes,3.73454740917804,0.632528897811279,0.254177161498984,40.4737283449031,34.8684,NA,NA,NA,1,29,DK-Sor,2004,55.4858694,11.6446444,55,DBF,DK-Sor
4.80765307521119,0.193395450104374,yes,yes,0.019606324668826,yes,1.92079457699268,0.549497389951362,0.246844985779487,39.9365209593556,33.074,NA,NA,NA,1,29,DK-Sor,2005,55.4858694,11.6446444,55,DBF,DK-Sor
