site_id,year,forest_mean_pct_100m,deadwood_mean_pct_100m,loss_area_frac_100m,loss_mean_pp_100m,loss_sum_pp_100m,deadwood_increase_area_frac_100m,deadwood_increase_mean_pp_100m,deadwood_increase_sum_pp_100m,forest_mean_pct_200m,deadwood_mean_pct_200m,loss_area_frac_200m,loss_mean_pp_200m,loss_sum_pp_200m,deadwood_increase_area_frac_200m,deadwood_increase_mean_pp_200m,deadwood_increase_sum_pp_200m,forest_mean_pct_300m,deadwood_mean_pct_300m,loss_area_frac_300m,loss_mean_pp_300m,loss_sum_pp_300m,deadwood_increase_area_frac_300m,deadwood_increase_mean_pp_300m,deadwood_increase_sum_pp_300m,forest_mean_pct_400m,deadwood_mean_pct_400m,loss_area_frac_400m,loss_mean_pp_400m,loss_sum_pp_400m,deadwood_increase_area_frac_400m,deadwood_increase_mean_pp_400m,deadwood_increase_sum_pp_400m,forest_mean_pct_500m,deadwood_mean_pct_500m,loss_area_frac_500m,loss_mean_pp_500m,loss_sum_pp_500m,deadwood_increase_area_frac_500m,deadwood_increase_mean_pp_500m,deadwood_increase_sum_pp_500m
AU-War,2019,67.4571854058079,30.1737403822288,0.069620253164557,1.88260114172251,594.901960784314,0.332278481012658,11.8478530652767,3743.92156862745,66.7491933482254,29.5721643087615,0.064873417721519,1.82241250930752,2303.52941176471,0.325158227848101,10.8367460908414,13697.6470588235,65.4239121391131,28.2429209307485,0.0983026874115983,3.02576476135008,8556.86274509804,0.302687411598303,9.80031616607039,27715.2941176471,64.3680529536655,28.0499094542276,0.123208598726115,4.00321593605595,20112.1568627451,0.28781847133758,9.41309166978894,47291.3725490196,63.8962231202914,29.786359327446,0.124300254452926,3.99346405228758,31388.6274509804,0.302671755725191,10.1966771441401,80145.8823529412
AU-War,2020,61.4122611069744,41.650533631174,0.0917721518987342,2.43484735666419,769.411764705882,0.294303797468354,8.9252916356416,2820.39215686275,63.9420451724994,40.5348721767188,0.053006329113924,1.38868205510052,1755.29411764706,0.299050632911392,9.39749317448498,11878.431372549,63.6819480267355,40.4333416534931,0.047029702970297,1.23637573841418,3496.47058823529,0.316124469589816,11.4510358598885,32383.5294117647,63.492334832022,40.9932715124266,0.0408041401273885,1.09833583114775,5518.03921568628,0.323845541401274,12.0414949419258,60496.4705882353,62.9247118694806,41.7135159407274,0.0376590330788804,0.994412014169536,7816.07843137255,0.29529262086514,10.6885196826822,84011.7647058824
AU-War,2021,63.2191610821544,44.09655001241,0.00949367088607595,0.209729461404815,66.2745098039216,0.186708860759494,5.60685033507074,1771.76470588235,65.969843633656,47.2490071978158,0.0158227848101266,0.569930503847108,720.392156862745,0.246044303797468,7.71903698188136,9756.86274509804,66.6589011842361,49.469035138808,0.024045261669024,0.695704024183931,1967.45098039216,0.280763790664781,8.80369969770086,24896.862745098,65.9986574247534,50.2244910703135,0.0306528662420382,0.88758274010241,4459.21568627451,0.269904458598726,8.31436555513925,41771.3725490196,65.0354737314773,51.0501920870129,0.027735368956743,0.762909744050292,5996.47058823529,0.254961832061069,7.87980841191438,61935.2941176471
AU-War,2022,65.9468850831472,30.6291883842144,0,0,0,0.00632911392405063,0.145197319434103,45.8823529411765,68.4530900967982,33.5318937701663,0,0,0,0.00395569620253165,0.0955572102258625,120.78431372549,68.829769531575,35.4366697173919,0.000707213578500707,0.0144216102282497,40.7843137254902,0.0045968882602546,0.12965582272513,366.666666666667,67.6538497564631,36.0343293368303,0.00318471337579618,0.0715779942550269,359.607843137255,0.00398089171974522,0.114040839265643,572.941176470588,66.6309434715362,37.1101132564985,0.00216284987277354,0.0489447687471935,384.705882352941,0.00407124681933842,0.110911540188595,871.764705882353
AU-War,2023,65.5534872176719,21.5078183172003,0,0,0,0.0189873417721519,0.477786051129313,150.980392156863,68.9836187639613,28.9206378754033,0.000791139240506329,0.0179945395879871,22.7450980392157,0.0427215189873418,1.15444278977414,1459.21568627451,69.7627367778795,32.1823779016557,0.00106082036775106,0.0231577779626702,65.4901960784314,0.0487977369165488,1.28435532628893,3632.1568627451,68.7817690770576,33.5016235793681,0.000995222929936306,0.022246159610341,111.764705882353,0.0511544585987261,1.34210690645685,6742.74509803922,67.3577807713416,34.598413411166,0.00127226463104326,0.0295863892630844,232.549019607843,0.0468193384223919,1.2252656787906,9630.58823529412
AU-War,2024,75.3077686770911,32.3579051873914,0,0,0,0.246835443037975,7.37155621742368,2329.41176470588,77.2524199553239,39.4753660958054,0.000791139240506329,0.0229585505088111,29.0196078431373,0.260284810126582,8.06682799702159,10196.4705882353,77.4968799400948,39.6017416867737,0.000707213578500707,0.0212164073550212,60,0.228429985855728,7.58881770529994,21461.1764705882,76.0440864243787,38.7329836393156,0.000597133757961783,0.0162357936805295,81.5686274509804,0.204617834394904,6.64293742974897,33374.1176470588,74.4065758618969,38.1654442947663,0.00089058524173028,0.0232999052038118,183.137254901961,0.190839694656489,6.14878012273612,48329.4117647059
AU-Whr,2016,10.7309506080913,8.95755770662695,,,,,,,10.6698312236287,8.44005956813105,,,,,,,10.6235959730427,7.35210916049588,,,,,,,10.7470806794055,6.76470588235294,,,,,,,11.7473931048246,7.04340667564736,,,,,,
AU-Whr,2017,40.7992057582527,0.688756515264334,0,0,0,0,0,0,39.5423802432365,0.775316455696203,0,0,0,0,0,0,41.2169620323377,0.803172754250215,0,0,0,0,0,0,42.4735387785688,0.665667540901711,0,0,0,0,0,0,43.3583794841092,0.588285186848276,0,0,0,0,0,0
AU-Whr,2018,36.5872424919335,0.0496401092082403,0.0158227848101266,0.42566393646066,134.509803921569,0,0,0,35.4991933482254,0.196388682055101,0.0166139240506329,0.390295358649789,493.333333333333,0,0,0,37.5684333139196,0.215353468119921,0.0162659123055163,0.37634855922567,1064.3137254902,0,0,0,38.9230517047583,0.175861745972274,0.0179140127388535,0.442191207693268,2221.56862745098,0,0,0,39.5413860200569,0.155765105024198,0.021882951653944,0.560245472234696,4403.52941176471,0,0,0
AU-Whr,2019,21.6728716803177,0.182427401340283,0.25,6.02506825515016,1903.92156862745,0,0,0,22.7646438322164,0.283258873169521,0.139240506329114,3.28617522958551,4153.72549019608,0,0,0,24.4952436420113,0.297029702970297,0.154526166902405,3.72160745486313,10524.7058823529,0,0,0,24.690114899463,0.238150992881229,0.189490445859873,4.88517859373049,24543.137254902,0.000199044585987261,0.00499562882477832,25.0980392156863,25.5440802275109,0.211146036022551,0.178498727735369,4.61827071795639,36299.6078431373,0.000127226463104326,0.00319313476026543,25.0980392156863
