response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,112,0.7272,0.686,0.91,48.2,0.1643,0.2528, ns
uWUE,Anomaly / 24m,C vs C+D,112,0.6519,0.6803,-1.33,51.8,0.23,0.304, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,112,0.6416,0.6903,-1.51,52.7,0.186,0.2756, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,112,0.7086,0.7077,2.09,47.3,0.3032,0.3675, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,112,0.704,0.695,-0.23,50,0.16,0.251, ns
uWUE,Raw-lag / 12m,C vs C+D,112,0.6844,0.6822,-2.25,54.5,0.1041,0.1811, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,112,0.4188,0.4375,0.3,46.4,0.4555,0.4992, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,112,0.7116,0.7006,0.01,50,0.2318,0.304, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,112,0.4118,0.4491,-1.42,55.4,0.1456,0.233, ns
uWUE,Raw-lag / 24m,C vs C+D,112,0.6519,0.6803,-1.33,51.8,0.23,0.304, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,112,0.3953,0.4021,-1.61,56.2,0.2822,0.3528, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,112,0.7086,0.7077,2.09,47.3,0.3032,0.3675, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,112,0.395,0.3904,-0.46,51.8,0.7964,0.8383, ns
