response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Anomaly / 24m,C vs C+D,93,5.2062,4.691,-13.03,64.5,0.0005633,0.00338,**
NEPmax,Anomaly / 24m,C+M vs C+M+D,93,5.0967,4.4923,-13.96,66.7,0.0004657,0.003104,**
NEPmax,Anomaly / 24m,C+T vs C+T+D,93,5.4307,5.0294,-13.52,74.2,9.735e-07,5.841e-05,***
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,93,5.3834,5.039,-9.79,65.6,0.000981,0.004706,**
NEPmax,Raw-lag / 12m,C+M vs C+M+D,93,3.2946,3.0189,-4,61.3,0.02919,0.0565, ns
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,93,3.3556,3.0601,-3.25,59.1,0.03295,0.0599, ns
NEPmax,Raw-lag / 24m,C+M vs C+M+D,93,3.4221,3.1595,-5.42,68.8,0.0004172,0.003104,**
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,93,3.3634,3.2952,-3.52,57,0.3215,0.3936, ns
WUE,Anomaly / 12m,C vs C+D,93,0.8015,0.7392,-4.75,58.1,0.01022,0.02555,*
WUE,Anomaly / 12m,C+M vs C+M+D,93,0.7759,0.7336,-4.48,60.2,0.01535,0.03542,*
WUE,Anomaly / 12m,C+T vs C+T+D,93,0.7924,0.7309,-3.41,55.9,0.1145,0.1675, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.8003,0.7182,-3.3,55.9,0.06363,0.1032, ns
WUE,Anomaly / 24m,C vs C+D,93,0.7786,0.7902,-4.29,53.8,0.1332,0.1904, ns
WUE,Anomaly / 24m,C+M vs C+M+D,93,0.7757,0.721,-6.84,60.2,0.0403,0.07112, ns
WUE,Anomaly / 24m,C+T vs C+T+D,93,0.7481,0.7316,-1.71,52.7,0.1739,0.2372, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.8008,0.7359,-3.58,58.1,0.02402,0.04803,*
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.5472,0.5138,-5.04,60.2,0.01075,0.02581,*
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5142,0.521,-3.71,63.4,0.00485,0.01532,*
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.526,0.5048,-1.41,53.8,0.0881,0.1355, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.53,0.5457,0.57,48.4,0.6131,0.7074, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.7549,0.7048,-3.33,57,0.01673,0.03718,*
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.7541,0.6838,-11.75,64.5,0.0004593,0.003104,**
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.7277,0.726,-7.38,59.1,0.002289,0.008582,**
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.7566,0.6614,-8.34,63.4,2.067e-05,0.0004135,***
uWUE,Anomaly / 24m,C vs C+D,93,0.7357,0.7205,-0.92,51.6,0.1072,0.1608, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.746,0.7216,-5.54,61.3,0.03239,0.0599, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.731,0.7103,-6.59,61.3,0.003222,0.01137,*
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.7027,0.7425,-5.83,64.5,0.001956,0.007824,**
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4882,0.5048,0.39,47.3,0.3106,0.3882, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5154,0.503,-1.87,54.8,0.04894,0.08389, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4769,0.4665,-0.98,53.8,0.2562,0.327, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4898,0.5176,1.55,45.2,0.8803,0.9266, ns
