"SITE_ID","siteID","uWUE","ETmax","precipAvail","Gavail","GSmax","CO2avail","G1","EF","EFampl","GPPsat","NEPmax","Rb","Rbmax","aCUE","TZ","nyears","SITE_NAME","LOCATION_LAT","LOCATION_LONG","LOCATION_ELEV","IGBP"
"US-Los","US-Los","3.36190165489153","0.235167596918356","yes","yes","0.00973397516686858","yes","1.13251844439689","0.584406592539422","0.259290161898135","22.9168447158334","21.05077",NA,NA,NA,"-6","15","Lost Creek",46.0827,-89.9792,480,"WET"
"US-LS2","US-LS2","2.90846298499331","0.248544955365527","yes","yes","0.00488424319438488","yes","2.01862194112746","0.503842305880454","0.305526340586045","19.2223417694814","17.0364",NA,NA,NA,"-7","6","",31.5659,-110.1344,1240.49,"SAV"
"US-LWW","US-LWW","2.31332536124029","0.198630052751017","yes","yes","0.0064897817419505","yes","-87.1536086504532","0.539325842696629","0.191688742541655","21.3008995178105","17.818",NA,NA,NA,"-6","2","Little Washita Watershed",34.9604,-97.9789,365,"GRA"
"US-Me1","US-Me1","2.78906844303209","0.140496378032731","yes","yes","0.00715693211072594","yes","3.50973243372495","0.239299488066318","0.19427520195562","7.49125542236726","7.60538",NA,NA,NA,"-8","2","Metolius - Eyerly burn",44.5794,-121.5,896,"ENF"
"US-Me2","US-Me2","3.772295413153","0.188804117623576","yes","yes","0.00970019633885094","yes","1.67592719238807","0.334946592543265","0.209360706602031","21.4894562459965","19.64813",NA,NA,NA,"-8","21","Metolius mature ponderosa pine",44.4526,-121.5589,1253,"ENF"
"US-Me3","US-Me3","2.44619190510107","0.13230770035319","yes","yes","0.00100530162219223","yes","-0.611594802975558","0.321343454095015","0.164644017976322","10.0075067863274","9.8980144","1.4656658532469","4.61938794998371","0.933135219481366","-8","6","Metolius-second young aged pine",44.3154,-121.6078,1005,"ENF"
"US-Me4","US-Me4","-0.0232056028141679","0.0737501296242267","yes","yes","0.0012013301754192","yes","-8.42716534620178","0.5","0","15.7060733927599","22.9554909999999",NA,NA,NA,"-8","5","Metolius-old aged ponderosa pine",44.4992,-121.6224,922,"ENF"
"US-Me5","US-Me5","2.83187508357712","0.12533805148347","yes","yes","0.00497989779676291","yes","1.11112536289363","0.276485303314572","0.153361786382385","11.3923064354273","10.54664",NA,NA,NA,"-8","3","Metolius-first young aged pine",44.4372,-121.5668,1188,"ENF"
"US-Me6","US-Me6","3.42754695423215","0.130687208100968","yes","yes","0.00437388326206191","yes","0.936473119580649","0.279282537711548","0.16967058570899","12.7222654896305","12.377906","2.50944266856558","4.31348586281532","0.377601383710968","-8","15","Metolius Young Pine Burn",44.3233,-121.6078,998,"ENF"
"US-Mo1","US-Mo1","3.70978501712026","0.286280299889223","yes","yes","0.0134598716838241","yes","1.79289533386075","0.759624541723543","0.288830189025992","47.5666914320009","42.418176","3.18790466556394","5.02649697120429","0.754879121621213","-6","10","",39.2298,-92.1167,263.48,"CRO"
"US-Mo2","US-Mo2","2.68541662451274","0.30242910434047","yes","yes","0.0112278836458688","yes","2.09869037181492","0.779246616094006","0.195707016021779","30.2554927154166","25.965358",NA,NA,NA,"-6","7","",38.9488,-91.9945,273.62,"GRA"
"US-Mo3","US-Mo3","3.90885646724201","0.286763039488467","yes","yes","0.0108508822823425","yes","1.18980820443846","0.839001937702571","0.248022409371967","43.8616099939994","41.472448","2.24720407471629","3.07451461905269","0.812253932290495","-6","6","",39.2322,-92.1493,264.06,"CRO"
"US-MOz","US-MOz","3.06665273285803","0.318198571166189","yes","yes","0.0120169221577747","yes","2.22293423867117","0.690246141145207","0.287999412837424","28.7935519500014","30.80162","1.81073972399197","4.22539938844474","0.872591095924503","-6","18","",38.7441,-92.2,238.51,"DBF"
"US-Mpj","US-Mpj","3.24717930277296","0.0934740400516554","yes","yes","0.000463626702710539","yes","-0.711486572548353","0.143781804625866","0.149962953925342","7.92099170825878","6.8360624",NA,NA,NA,"-7","5","",34.4384,-106.2377,2193.94,"WSA"
"US-Myb","US-Myb","2.09124017694311","0.323352534683094","yes","yes","0.000733735300134002","yes","-0.69413894510812","0.745112361849593","0.307733206579855","27.2661727614161","26.092121","2.82720453039378","4.08327359687805","0.63383463888055","-8","12","Mayberry Wetland",38.0499,-121.765,-4,"WET"
"US-NC1","US-NC1","2.71094585450132","0.358524708149999","yes","yes","0.0311980461291543","yes","4.46975937666059","0.7437759947409","0.274674395464707","36.2180483782995","26.499744","5.56989704146867","12.8899486621119","0.493561204968673","-5","8","",35.8118,-76.7119,6.07,"OSH"
"US-NC3","US-NC3","2.07064908689449","0.430051242544974","yes","yes","0.0421685537638946","yes","3.90049471689985","0.761142555217226","0.221715133395833","29.9251892597706","25.113541","5.35099998402063","7.48344286695974","0.0398911546358856","-5","9","",35.799,-76.656,5.08,"ENF"
"US-NGB","US-NGB","0.512538091269026","0.0830321955744091","yes","yes","0.0153002138982366","yes","5.44624896175219","0.363754993209285","0.122603565198642","7.53849172556601","8.952477",NA,NA,NA,"-9","12","NGEE Arctic Barrow",71.28,-156.6092,5.273,"SNO"
"US-NGC","US-NGC","2.33400899294984","0.0956472860868501","yes","yes","0.00430675909480235","yes","3.10207914509356","0.385736833781673","0.132024849530943","10.4734257298079","8.24384","1.85935990338309","3.53523950052043","0.400535776804381","-9","7","NGEE Arctic Council",64.8618,-163.7002,35,"GRA"
"US-NR1","US-NR1","2.35061030397325","0.180808106953521","yes","yes","0.00811142972991498","yes","1.88411558851994","0.384043337500401","0.220430974377618","15.9258546537645","15.14823",NA,NA,NA,"-7","19","Niwot Ridge Forest (LTER NWT1)",40.0329,-105.5464,3050,"ENF"
"US-Oho","US-Oho","3.70882377124161","0.31779365202211","yes","yes","0.0149775089474709","yes","2.12795454147982","0.7786653211255","0.235150688537651","37.946981329822","36.072156","2.1669346432698","3.7331051012688","0.823567290112133","-5","10","Oak Openings",41.5545,-83.8438,230,"DBF"
"US-ONA","US-ONA","2.60538503074703","0.241801047023504","yes","yes","0.00685688304529702","yes","1.5269922105361","0.588218043304194","0.200198163877702","20.2762510521978","16.716226","2.97628346093865","4.4431498870412","0.322239304377064","-7","7","",40.1776,-112.4524,1655.33,"GRA"
"US-OWC","US-OWC","2.46119644951264","0.322055761063757","yes","yes","0.132888786625002","yes","16.867337719","0.761459850394695","0.230248387912247","22.3357953831281","25.910326",NA,NA,NA,"-5","2","Old Woman Creek",41.3795,-82.5125,174,"WET"
"US-PFb","US-PFb","3.33422912256739","0.27452855179035","yes","yes","0.0138534978184568","yes","2.5107359764847","0.632830130351899","0.148882677304528","32.6627360716594","29.70626",NA,NA,NA,"-6","1","",45.972,-90.3232,471.08,"ENF"
"US-PFc","US-PFc","2.42230921098534","0.158456504983974","yes","yes","0.00730721813753969","yes","1.95536642609133","0.718510170128267","0.158313010731727","13.7093583492993","13.83683",NA,NA,NA,"-6","1","",45.9677,-90.3088,471.03,"DBF"
"US-PFd","US-PFd","2.44152278501669","0.187052334233152","yes","yes","0.00837850296957788","yes","1.61829331763238","0.649784450011071","0.149169886455491","18.3246245588175","15.5592",NA,NA,NA,"-6","1","",45.9689,-90.301,464.13,"WET"
"US-PFk","US-PFk","2.9746798150666","0.281538529221607","yes","yes","0.0192274327304848","yes","2.89104108494197","0.727210488253182","0.172299239125617","32.1787014636074","30.36737",NA,NA,NA,"-6","1","",45.9149,-90.3425,466.79,"DBF"
"US-PFL","US-PFL","3.36990476052086","0.343334775997285","yes","yes","0.0225732665715464","yes","2.01052333182302","0.790790321635714","0.186758795205065","38.3956115235909","33.6823",NA,NA,NA,"-6","1","",45.9409,-90.3177,467.29,"DBF"
"US-PFm","US-PFm","3.3074782930273","0.3139420298736","yes","yes","0.0234853062261487","yes","2.95867499627245","0.706205325308661","0.165647409387219","36.3610930427318","34.35924",NA,NA,NA,"-6","1","",45.9207,-90.3099,468,"DBF"
"US-PFn","US-PFn","4.07269382056668","0.264466198475041","yes","yes","0.0144437955329237","yes","1.74594713216229","0.71776613699483","0.16620272407281","36.8345776406629","36.48808",NA,NA,NA,"-6","1","",45.9392,-90.2823,474.29,"DBF"
"US-PFp","US-PFp","3.59655748557766","0.242636099903075","yes","yes","0.015638324606206","yes","2.31995061739592","0.640548420730603","0.18344934887883","28.1139729787592","28.87678",NA,NA,NA,"-6","1","",45.9365,-90.2641,476.92,"DBF"
"US-PFq","US-PFq","3.15144014659911","0.30657677247925","yes","yes","0.022048477115328","yes","3.2161039142927","0.726415817671245","0.182139970457954","35.1548401994331","34.0988",NA,NA,NA,"-6","1","",45.9271,-90.2475,474.08,"DBF"
"US-PFt","US-PFt","3.48796065143935","0.247420032243557","yes","yes","0.0142167757812902","yes","2.32963010908681","0.619137873448028","0.132239934814911","30.5949532973338","27.86214",NA,NA,NA,"-6","1","",45.9197,-90.2288,472.18,"ENF"
"US-PSH","US-PSH","2.61718419708665","0.0973068129578757","yes","yes","0.00343622173956449","yes","2.87797314459827","0.404470554231768","0.139229619523821","8.61759567968969","7.5926105",NA,NA,NA,"-8","1","",36.2347,-119.9247,69.44,"DBF"
"US-PSL","US-PSL","3.18395347283661","0.22206446564997","yes","yes","0.00927690088248825","yes","3.0184897965996","0.609779385993789","0.351383297611476","24.3168455661738","20.354039",NA,NA,NA,"-8","1","",36.8276,-120.1397,65.58,"DBF"
"US-RGA","US-RGA","4.92080741478123","0.300247449547988","yes","yes","0.00991952022691944","yes","0.911394038075396","0.769901497524867","0.210816736981647","51.9298370773496","54.728644",NA,NA,NA,"-6","4","",34.4159,-91.6733,59.09,"CRO"
"US-RGB","US-RGB","4.07319046612923","0.253838711689497","yes","yes","0.00765360529707304","yes","0.220396409461881","0.901983020017759","0.281400851945762","39.565291551011","34.882264",NA,NA,NA,"-8","4","",39.5782,-121.8579,33.29,"CRO"
"US-RGF","US-RGF","4.38539027355131","0.390939000459267","yes","yes","0.0284938156376203","yes","2.51359621585274","0.80469500142358","0.251735741714331","60.6338578791865","47.746284",NA,NA,NA,"-8","2","",37.6995,-121.1369,16,"CRO"
"US-RGo","US-RGo","3.94284584116741","0.238351239974748","yes","yes","0.00499463423566249","yes","0.920155847413364","0.64768078658166","0.445359619436242","29.0325595200524","26.187512",NA,NA,NA,"-8","4","",39.6805,-122.0026,40.39,"CRO"
"US-RGW","US-RGW","3.30782052366005","0.324584389051869","yes","yes","0.0128012796156319","yes","1.15091330921412","0.91243147056532","0.219812075261756","43.3346808106262","46.33815",NA,NA,NA,"-6","3","",33.6216,-91.4306,43.2,"CRO"
"US-Rls","US-Rls","3.16881248396943","0.166876416313054","yes","yes","0.00609269269593921","yes","2.52244446325485","0.315213754698583","0.305044109029917","14.0965238332532","11.964064",NA,NA,NA,"-7","10","",43.1439,-116.7356,1618.86,"CSH"
"US-Rms","US-Rms","2.84591889781341","0.255590132857085","yes","yes","0.00894066190745785","yes","2.36035306866061","0.519040457348243","0.316440237328687","19.9983954793036","18.60408",NA,NA,NA,"-7","10","",43.0645,-116.7486,2110.28,"CSH"
"US-Ro1","US-Ro1","3.69604034544203","0.307014467810389","yes","yes","0.0201856087841869","yes","1.68219445418308","0.81946970182582","0.219825194817995","60.9198747711877","50.245197",NA,NA,NA,"-6","13","",44.7143,-93.0898,287.57,"CRO"
"US-Ro2","US-Ro2","3.00077320910279","0.258588261825247","yes","yes","0.0460700761212148","yes","-2.87042358961891","0.774383740837696","0.236100828713429","41.980406872474","38.951746",NA,NA,NA,"-6","6","",44.7288,-93.0888,287.31,"CRO"
"US-Ro3","US-Ro3","3.56859844803894","0.287696918618018","yes","yes","0.0184490750258404","yes","2.01063201569062","0.719505499190042","0.237449401349202","50.6495454471853","52.8880449999999","2.54286334304024","5.98085064239417","0.603836540822468","-6","4","",44.7217,-93.0893,283.8,"CRO"
"US-Ro4","US-Ro4","4.31582253454849","0.229555899459613","yes","yes","0.00794568652880851","yes","0.977645676270763","0.656232129674877","0.214364381956336","39.4386623184731","34.003148",NA,NA,NA,"-6","11","",44.6781,-93.0723,265.21,"GRA"
"US-Ro5","US-Ro5","4.60954595567586","0.264081937960872","yes","yes","0.0112014935237558","yes","0.852953081477646","0.802829616652786","0.242417773746715","60.2445423134145","52.495913",NA,NA,NA,"-6","8","",44.691,-93.0576,283.48,"CRO"
"US-Ro6","US-Ro6","3.38949970965857","0.267804625461952","yes","yes","0.0103191369630637","yes","1.76571515366067","0.80773496521953","0.247262079071886","39.3797820242397","35.286499",NA,NA,NA,"-6","8","",44.6946,-93.0578,283.19,"CRO"
"US-Rpf","US-Rpf","2.58789277526168","0.140335935176647","yes","yes","0.00663291873798974","yes","3.04207514084368","0.511390027480408","0.1897544900648","19.8225161085939","14.7847",NA,NA,NA,"-9","16","",65.1198,-147.429,487.7,"DBF"
"US-RRC","US-RRC","2.55007284423225","0.38139037096856","yes","yes","0.000667218910301662","yes","-1.01853960514216","0.802095876441521","0.181802376247679","31.5101931615788","25.45324","4.35084081281236","6.63636444460167","0.32768092042557","-5","3","",37.3344,-77.2065,0.67,"WET"
"US-Rwe","US-Rwe","1.91080614681914","0.194012761392285","yes","yes","0.004265626470763","yes","-0.688055502031256","0.489027739800028","0.22626782565972","12.1071792517332","10.669606","1.64613644972731","2.9471401511117","0.446782966509486","-7","5","",43.0653,-116.7591,2095.4,"CSH"
"US-Rwf","US-Rwf","2.5723192481919","0.245723321799804","yes","yes","0.00845001145662283","yes","2.40117127339325","0.615457324776444","0.283242194451384","19.3057456504535","17.573926",NA,NA,NA,"-7","10","",43.1207,-116.7231,1882.6,"CSH"
"US-Rws","US-Rws","3.57029182493647","0.0971314980281251","yes","yes","0.00359526923298365","yes","2.2299622319315","0.239766906798528","0.240619556551271","8.97411277217768","8.3731675","1.20934296024071","2.38875552981998","0.367886840621347","-7","10","",43.1675,-116.7132,1424.62,"OSH"
"US-Seg","US-Seg","2.39790245513679","0.104201760722197","yes","yes","0.000103443012586477","yes","-1.23936879265508","0.20376502280462","0.185579906190473","6.97411370692577","7.4567833","0.459853144268455","1.08597792337159","0.759756236217419","-7","15","",34.3623,-106.7019,1594.51,"GRA"
"US-Ses","US-Ses","1.71164876028834","0.0802589404636187","yes","yes","0.000102545956366637","yes","-1.04948058877475","0.170987960742654","0.15047841883859","3.25296731242255","4.2630357",NA,NA,NA,"-7","15","",34.3349,-106.7442,1599.98,"OSH"
"US-Sne","US-Sne","2.54775442238414","0.288225584826656","yes","yes","0.00950936210141036","yes","3.16410857085795","0.686377800571038","0.274256052267089","23.2367134282655","16.919221",NA,NA,NA,"-8","4","Sherman Island Restored Wetland",38.0369,-121.7547,-5,"GRA"
"US-Snf","US-Snf","2.59402383503597","0.233210389752796","yes","yes","0.00816341864767044","yes","2.95278631406454","0.595468113017428","0.219727614228006","22.4688915511132","20.4233",NA,NA,NA,"-8","3","",38.0402,-121.7272,-4.07,"GRA"
"US-SP1","US-SP1","2.63058746683343","0.24650373975503","yes","yes","0.00920023846861476","yes","0.898487150618402","0.496031180133227","0.202826939986198","21.8948257396844","22.2192949999999","3.18367617026851","4.29713554570558","0.0996210322659405","-5","21","",29.7381,-82.2188,47.22,"ENF"
"US-SRC","US-SRC","2.2506194452873","0.101234397581896","yes","yes","0.00150034700168836","yes","2.23310409435663","0.172809172809173","0.154507240202273","5.04772315797087","5.1705229",NA,NA,NA,"-7","7","Santa Rita Creosote",31.9083,-110.8395,950,"OSH"
"US-SRG","US-SRG","2.69235739816206","0.203006020025064","yes","yes","0.00370369164829622","yes","2.10819661514817","0.40430924024175","0.298452108676489","17.6798929109988","16.742988",NA,NA,NA,"-7","17","Santa Rita Grassland",31.7894,-110.8277,1291,"GRA"
"US-SRM","US-SRM","2.70708282411493","0.182169737296639","yes","yes","0.00293485714528929","yes","1.94276254761856","0.344100724701905","0.289114122685222","12.6124281610159","15.1984",NA,NA,NA,"-7","20","Santa Rita Mesquite",31.8214,-110.8661,1120,"WSA"
"US-Srr","US-Srr","2.66314303022253","0.281894552581018","yes","yes","0.00908547735402637","yes","1.45695228033519","0.55626307215623","0.180601305498423","27.8245774465198","21.8864719999999",NA,NA,NA,"-8","4","Suisun marsh - Rush Ranch",38.2006,-122.0264,8,"WET"
"US-SRS","US-SRS","4.28651887261677","0.14526876377651","yes","yes","0.00208853266549653","yes","0.479927829105187","0.205138247263059","0.27005277372789","12.9701748307422","12.57627",NA,NA,NA,"-7","8","",31.8173,-110.8508,1167.63,"WSA"
"US-SSH","US-SSH","3.17188110527662","0.263879620069127","yes","yes","0.000553559516137223","yes","-0.938308378297706","0.599280438767348","0.266793071847652","22.77933616997","24.701149",NA,NA,NA,"-5","4","",40.6658,-77.9041,302.33,"DBF"
"US-StJ","US-StJ","4.08560237920214","0.230558833496231","yes","yes","0.00662564084123235","yes","-0.966607904757819","0.533528503181477","0.180556664200221","32.4201345774233","28.983373",NA,NA,NA,"-5","3","St Jones Reserve",39.0882,-75.4372,6.7,"WET"
"US-Syv","US-Syv","3.51379243725581","0.209073186902375","yes","yes","0.0124897787423465","yes","0.785685502805744","0.602854168877212","0.232074626361975","28.651143575713","23.690139","4.51206521363095","7.89141367352557","0.210205118011386","-6","23","Sylvania Wilderness Area",46.242,-89.3477,540,"MF"
"US-Ton","US-Ton","3.05321932219087","0.19602466026008","yes","yes","0.0071525558352018","yes","2.20111933009804","0.351722166018739","0.278002001128923","18.4186480914527","18.56613",NA,NA,NA,"-8","24","Tonzi Ranch",38.4309,-120.966,177,"WSA"
"US-Tw1","US-Tw1","2.64081914067752","0.37724735263711","yes","yes","0.000698452734668007","yes","-0.907178175740443","0.738885972312168","0.335648458150408","31.5777297816522","27.492105",NA,NA,NA,"-8","13","Twitchell Wetland West Pond",38.1074,-121.6469,-5,"WET"
"US-Tw2","US-Tw2","4.70691654927274","0.275412426489127","yes","yes","0.00622886571518351","yes","0.792691576599381","0.594670575900686","0.314769103210669","40.6814558203262","30.510124",NA,NA,NA,"-8","2","Twitchell Corn",38.0969,-121.6365,-5,"CRO"
"US-Tw3","US-Tw3","3.27085395793381","0.281950292579638","yes","yes","0.0114360662662422","yes","2.65716608946801","0.738077461986226","0.288716883480263","33.5568318890949","30.264036",NA,NA,NA,"-8","6","Twitchell Alfalfa",38.1152,-121.6469,-4,"CRO"
"US-Tw4","US-Tw4","2.64224269505979","0.343153185155384","yes","yes","0.0110830886621354","yes","3.30503487402006","0.793067210353134","0.328491312570324","29.5317500176025","26.130379",NA,NA,NA,"-8","11","Twitchell East End Wetland",38.1027,-121.6413,-5,"WET"
"US-Tw5","US-Tw5","2.51829022795501","0.319760054885007","yes","yes","0.000600984359202179","yes","-0.899340902814237","0.839302317736968","0.250728677890744","24.1832635840578","19.94061",NA,NA,NA,"-8","2","East Pond Wetland",38.1072,-121.6426,-5,"WET"
"US-Twt","US-Twt","2.71569518331388","0.349158189683976","yes","yes","0.0238742353245509","yes","3.15415139597507","0.948457271611259","0.266617731813795","41.0672054041457","37.863734","3.6724136432562","7.40146797493706","0.760727363410761","-8","9","Twitchell Island",38.1087,-121.6531,-7,"CRO"
"US-UC1","US-UC1","4.2051603327571","0.248742534467872","yes","yes","0.00908472478644547","yes","0.891546542935389","0.72973304817354","0.233952141070293","48.3717623372963","48.6154",NA,NA,NA,"-5","6","",40.7536,-78.0056,390.06,"CVM"
"US-UC2","US-UC2","4.67792931478782","0.243534743849349","yes","yes","0.0093781460952659","yes","0.789765320446531","0.714929974641862","0.237000916621171","51.3666858120971","49.425803",NA,NA,NA,"-5","6","",40.7559,-77.9998,395.54,"CVM"
"US-UMd","US-UMd","3.51214470807001","0.255692368211075","yes","yes","0.00109237395898267","yes","-0.604165181279571","0.550596519700735","0.242915484019258","30.4615254450065","31.446642",NA,NA,NA,"-5","17","UMBS Disturbance",45.5625,-84.6975,239,"DBF"
"US-UTB","US-UTB","0.602663028412143","0.0833890174890027","yes","yes","0.00369392152955452","yes","7.89057515823148","0.367461772928089","0.543729052412978","1.19271211475499","2.7798592",NA,NA,NA,"-7","3","",40.7848,-113.8299,1285.27,"BSV"
"US-Var","US-Var","2.56797710299063","0.216082954509214","yes","yes","0.0111070039658219","yes","2.95124720561922","0.622210856083371","0.21481377634173","24.9938666292909","21.641173",NA,NA,NA,"-8","13","Vaira Ranch- Ione",38.4133,-120.9508,129,"GRA"
"US-Vcm","US-Vcm","1.88570290138186","0.195517857352837","yes","yes","0.00489460695188402","yes","-0.499273413277868","0.354152571313552","0.242110885723242","12.3686778708507","13.240308","1.47164089518925","2.83282701903353","0.555284614491655","-7","17","",35.8884,-106.5321,3033.99,"ENF"
"US-Vcp","US-Vcp","3.00363338989191","0.197237536843687","yes","yes","0.00377094989627363","yes","-0.621931138107301","0.28610113230285","0.216490625669456","17.2612835734059","17.778761","2.87213282561529","5.15623540838836","0.823828785372236","-7","18","",35.8624,-106.5974,2485.37,"ENF"
"US-WCr","US-WCr","2.71378872409996","0.26777969563879","yes","yes","0.0256186212779076","yes","2.40910570335157","0.653551035755197","0.292531321610035","33.9719815508059","29.90572",NA,NA,NA,"-6","12","Willow Creek",45.8059,-90.0799,520,"DBF"
"US-Whs","US-Whs","1.33250667933894","0.123934172013507","yes","yes","0.00236151293421492","yes","4.45922105448355","0.263427513269817","0.215629420918923","4.94475387114683","5.4983154",NA,NA,NA,"-7","14","Walnut Gulch Lucky Hills Shrub",31.7438,-110.0522,1370,"OSH"
"US-Wi0","US-Wi0","3.17484171205907","0.224755500275095","yes","yes","0.00845627302568152","yes","1.34428229494746","0.73496408089255","0.239906035640725","25.3489530923227","24.694592","2.42340474857901","2.72394702630843","0.638930964754336","-6","1","Young red pine (YRP)",46.6188,-91.0814,349,"ENF"
"US-Wi1","US-Wi1","5.29896780212168","0.29435135937069","yes","yes","0.0158259848402347","yes","0.822661232818293","0.661361304422375","0.421721340323887","48.4543159518034","29.68876","6.15394403603333","18.4646419552246","0.686653467087636","-6","1","Intermediate hardwood (IHW)",46.7305,-91.2329,352,"DBF"
"US-Wi2","US-Wi2","3.89414243487308","0.182251421487135","yes","yes","0.00720871586915939","yes","1.13977247725512","0.437066146337179","0.356873198034155","29.7933267582786","28.88355","1.66765949080568","3.34328988384504","0.719662156597947","-6","1","Intermediate red pine (IRP)",46.6869,-91.1528,395,"ENF"
"US-Wi3","US-Wi3","3.46897189348126","0.239216041053064","yes","yes","0.00797088656996195","yes","0.0497513054834569","0.634875295931289","0.300869771481184","9999.00000664685","9999",NA,NA,NA,"-6","3","Mature hardwood (MHW)",46.6347,-91.0987,411,"DBF"
"US-Wi4","US-Wi4","4.16656863890046","0.186989787891081","yes","yes","0.00570153806165033","yes","-0.0949333548946578","0.462971714538707","0.249096584225774","26.1307824533991","29.3748199999999","2.88298342376251","6.18238811855968","0.754393210579938","-6","4","Mature red pine (MRP)",46.7393,-91.1663,352,"ENF"
"US-Wi5","US-Wi5","3.43448283450193","0.174310653261436","yes","yes","0.000476904593760434","yes","-0.756944191159392","0.539846375420067","0.251817862305672","23.300998829798","24.134989",NA,NA,NA,"-6","1","Mixed young jack pine (MYJP)",46.6531,-91.0858,353,"ENF"
"US-Wi6","US-Wi6","2.32936154047076","0.202854810127465","yes","yes","0.00772226591704075","yes","1.84307297803117","0.637973375720246","0.199365537985949","17.9201441935004","18.314533",NA,NA,NA,"-6","2","Pine barrens #1 (PB1)",46.6249,-91.2982,371,"OSH"
"US-Wi7","US-Wi7","2.36969338796364","0.177348079946853","yes","yes","0.000315279591431574","yes","-0.849035349012819","0.458963353151582","0.192412728122317","14.5461915495454","14.68876",NA,NA,NA,"-6","1","Red pine clearcut (RPCC)",46.6491,-91.0693,335,"OSH"
"US-Wi8","US-Wi8","3.34211100449695","0.17794466147198","yes","yes","0.0063618024501305","yes","1.23524534364758","0.626107852108386","0.182367136407548","18.2628834271197","13.397768",NA,NA,NA,"-6","1","Young hardwood clearcut (YHW)",46.7223,-91.2524,348,"DBF"
"US-Wi9","US-Wi9","2.68148719637993","0.150684417200305","yes","yes","0.000535535717322864","yes","-0.687982023178217","0.43723207831291","0.23655895457857","16.9713335604326","17.74174",NA,NA,NA,"-6","2","Young Jack pine (YJP)",46.7385,-91.0746,350,"ENF"
"US-Wjs","US-Wjs","2.87239065759817","0.123856302164043","yes","yes","0.00108721225277264","yes","-0.799390783901522","0.191546639907834","0.197936292974057","8.49354893205264","8.12904200000001","1.22006727043833","2.57608226302053","-0.495891947544005","-7","18","",34.4255,-105.8615,1929.02,"SAV"
"US-Wkg","US-Wkg","2.24963679602205","0.164837310487284","yes","yes","0.00292656514803405","yes","1.8548074419376","0.371135973360508","0.251534683837823","10.5908377239322","11.08095",NA,NA,NA,"-7","18","Walnut Gulch Kendall Grasslands",31.7365,-109.9419,1531,"GRA"
"US-WPT","US-WPT","1.9680002323048","0.288594743465502","yes","yes","0.00032139689870447","yes","-0.958708387616236","0.828237352250352","0.130552642986116","20.2101674124323","19.03788",NA,NA,NA,"-5","3","Winous Point North Marsh",41.4646,-82.9962,175,"WET"
"US-xAB","US-xAB","3.04014943379986","0.215211633647939","yes","yes","0.00959708513804023","yes","1.89441033184907","0.449007659193828","0.18207016809431","23.2541592541528","21.513404",NA,NA,NA,"-8","6","",45.7624,-122.3303,364.39,"ENF"
"US-xAE","US-xAE","2.31732925301898","0.246807641616199","yes","yes","0.00482464966352773","yes","2.2338792788207","0.528941646177359","0.288443205804357","17.1429165699092","14.628231",NA,NA,NA,"-6","6","",35.4106,-99.0588,520.07,"GRA"
"US-xBA","US-xBA","0.508868668750096","0.0724923462985723","yes","yes","0.0106116348022988","yes","5.63275746745472","0.31633640454785","0.161830990753495","7.02180463453522","5.6718298","1.16383600961019","5.35304319643059","0.966276217795443","-9","6","",71.2824,-156.6194,5.29,"WET"
"US-xBL","US-xBL","3.32550240436948","0.268959542347129","yes","yes","0.00920907899713418","yes","2.18036520292531","0.643719254340538","0.278912043532705","28.2972852810362","26.697085",NA,NA,NA,"-5","6","",39.0603,-78.0716,182.57,"DBF"
"US-xBN","US-xBN","2.49677726581533","0.128774030999999","yes","yes","0.00480591617544315","yes","3.12150545364913","0.375144560508538","0.168838250003644","14.2746743871893","10.234463",NA,NA,NA,"-9","6","",65.154,-147.5026,232.79,"ENF"
"US-xBR","US-xBR","3.41827271692229","0.271456356325214","yes","yes","0.0107844153439914","yes","2.45035636553372","0.637467919953395","0.266392237994807","28.4286888505348","27.40636",NA,NA,NA,"-5","6","",44.0639,-71.2873,275.02,"DBF"
"US-xCL","US-xCL","2.81272450040521","0.335517634324652","yes","yes","0.00806923553884211","yes","1.84050566440057","0.70651876705686","0.276348428062292","26.26680983792","27.395452",NA,NA,NA,"-6","6","",33.4012,-97.57,272.26,"GRA"
"US-xCP","US-xCP","2.09215710128757","0.173443832276969","yes","yes","0.00429284139445279","yes","1.82576474603038","0.460709064785723","0.293765446984699","12.0147679724431","15.116096",NA,NA,NA,"-7","6","",40.8155,-104.7456,1653.93,"GRA"
"US-xDC","US-xDC","2.37147073847777","0.271981037057155","yes","yes","0.0115741152121834","yes","2.94980498730028","0.700668490192259","0.231709004067428","23.0366039943954","18.29292",NA,NA,NA,"-6","6","",47.1617,-99.1066,575.6,"GRA"
"US-xDJ","US-xDJ","2.51376018586327","0.107917489762143","yes","yes","0.00573672023441154","yes","3.48097987943283","0.322026318854082","0.16886242938285","12.5785860990133","8.54088","1.77009003336033","3.9470152069433","0.90041401033171","-9","6","",63.8811,-145.7514,506.78,"ENF"
"US-xDL","US-xDL","3.3387574014678","0.356965295425771","yes","yes","0.0123580059900061","yes","1.60511910354909","0.71792759300687","0.239933637060798","36.5640643323686","37.7086",NA,NA,NA,"-6","6","",32.5417,-87.8039,24.59,"MF"
"US-xDS","US-xDS","2.28396036066979","0.236117459104844","yes","yes","0.00559568618891635","yes","2.56613644681156","0.528206157118945","0.227344565299976","17.50560885436","15.05979",NA,NA,NA,"-5","6","",28.125,-81.4362,20.7,"CVM"
