trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
21,0.82332951,0.7912850481329613,0.010021618074878568,8,7.626287517859912,1000,0.06716476350429805,0.5274669869156012
22,0.83534727,0.8236685161823589,0.02014221880832564,8,7.8093560601339,1000,0.029938200382271372,0.5228432531501752
23,0.81414620,0.8380999826372042,0.0195944532439581,8,8.234026257880704,400,0.03701225424818472,0.5401348577226249
24,0.81313615,0.8996416456824871,0.02080103063680889,8,7.851953017715033,400,0.030496280908013488,0.570648053187767
25,0.82632728,0.8143814456492844,0.01868815597137828,7,7.615768480721361,400,0.011818782059552805,0.6074941441876212
26,0.81994662,0.838322115636567,0.019211938746297546,7,7.500203068984057,400,0.1487512649997324,0.5977385093723021
27,0.81471068,0.8617245530750629,0.020881422300108452,7,7.687074029589736,400,0.01521760137816202,0.5987466871477298
28,0.81531114,0.8629055874907012,0.022394839366847497,7,12.08304424430223,300,0.16217238584139465,0.5811421151920206
29,0.82106240,0.9825187459146119,0.032013303373821064,7,12.228844177142513,300,0.18707628307976212,0.590430176596513
30,0.81245512,0.9918012957652491,0.027739747490005254,7,11.599362529617041,300,0.012716777408754662,0.5769537432361102
31,0.81858868,0.9818835245401758,0.030963454140214307,7,12.298846154379708,300,0.014820021480288109,0.5852882057681011
32,0.84011495,0.9904658399256694,0.03478499345793297,7,5.228736949271098,300,0.018283607702777576,0.6141405272299996
33,0.83878695,0.6956562392052222,0.0150336948461197,7,5.734528768640644,500,0.016323042451238105,0.6368031501552358
34,0.83800691,0.7008529523635469,0.01512789112742224,8,5.4954003616323375,500,0.4979450825307602,0.6410785702758439
35,0.83457115,0.7038210147422501,0.014464728384797527,5,5.692433930359575,500,0.5479222659696197,0.6448212947282137
36,0.82355560,0.7205065529830367,0.014598241128716079,8,9.39065840236454,500,0.0024483656970892822,0.6343613690590381
37,0.81301247,0.7146805718831265,0.015029989344491469,8,10.922727937351606,200,0.4688734907836298,0.6442475672853126
38,0.80806169,0.7089035927546389,0.014899320156114728,8,11.050181463836273,200,0.0030697075246872707,0.656920788016621
39,0.81035140,0.7019226928319823,0.015341732812756165,6,13.89656258864163,200,0.6787351171261353,0.6447182722188177
40,0.81585527,0.6237600951533527,0.01557531204903233,6,10.943736623493479,200,0.3724740689657293,0.629920011695324
41,0.82361858,0.6219313490265911,0.04209115586068552,6,14.40113871396176,200,0.0030575897082466444,0.7213582919742914
42,0.81673582,0.6224845218781768,0.016328479357143134,5,14.353780758451471,200,0.0011818126958272601,0.7391276271157092
43,0.81600261,0.6219679078736803,0.012717534313180007,5,14.831009407368422,200,0.002022779299973166,0.7656081442851213
44,0.82134453,0.623972437093943,0.01220070431872185,5,14.076864407510682,200,2.0691308845862304,0.7373041188774374
45,0.81963381,0.6437613619453141,0.012429232056647381,5,12.868834897334972,200,1.7254522036185165,0.740194283481845
46,0.81334271,0.6349636210059558,0.012199771581859817,6,13.479182382035745,200,0.0010281307358967918,0.5548068587983082
47,0.85831421,0.5491410742002908,0.012446485046229926,5,13.235506576081065,100,2.1801708917211613,0.5005435748269457
48,0.84972683,0.5588088163140025,0.011910430623826058,6,12.99514104301967,100,0.006529682174632307,0.5587974671869573
49,0.81975739,0.5481698419719747,0.026864089476244038,6,13.033193155888902,100,0.005744726640832754,0.5473291369417359
