trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
37,0.63699099,0.9058722530053638,0.014198757606137202,5,6.782736497733635,1000,4.668739607600751,0.8303919642578311
38,0.62976360,0.7317020793940747,0.014982885377073872,3,13.375032223079923,600,0.0031095517906950493,0.6347247271103862
39,0.63090439,0.916267196484453,0.01473516679641053,3,13.738314567121996,600,0.002821702720751343,0.6581106710918029
40,0.63852012,0.9092101879869543,0.025907531676030177,3,10.21887834569129,500,0.0031195352352367555,0.6520831036532838
41,0.63447351,0.9197257552057919,0.015140758163702672,3,13.319283434441894,1000,0.025316560065590733,0.6511920827440655
42,0.63064491,0.9135866682001822,0.014620890460455562,3,17.172940231722702,500,0.002829640962379411,0.6516245102515622
43,0.62898288,0.9239110017547699,0.010155934141528359,3,17.363097469354564,500,0.003229310924052637,0.6519588082098854
44,0.63203631,0.9268105980146608,0.01005710217195788,3,17.214395423305156,400,0.0254782843319288,0.6195069198582107
45,0.62942116,0.9441967210128761,0.014551903121291706,3,17.665361108412636,400,0.028026658538137735,0.6150345663483483
46,0.62878461,0.9432434007767668,0.014514686794061912,3,18.070258217389767,400,0.00285747301307546,0.6196044414513833
47,0.63117303,0.8482131099644317,0.014282040250089686,3,16.110651033080885,500,0.003337394307392042,0.6725989453505161
48,0.62638716,0.8429394143498288,0.01475720306424959,3,18.152509504202577,500,0.0026815932221913056,0.5716629358529364
49,0.64100143,0.8647467430187581,0.012706265499277095,2,18.31704362899967,300,0.1289538205031294,0.582976202122438
