trial,value,colsample_bytree,learning_rate,max_depth,min_child_weight,nrounds,reg_lambda,subsample
40,0.70709447,0.7841950833391398,0.2603635347054116,1,17.30887563279592,400,2.680831581413885,0.816358474299891
41,0.69946021,0.7852342625498909,0.18470857292002618,1,17.720006445298683,800,14.7191980957035,0.6631810110959503
42,0.67193597,0.9564473449771098,0.19112909055803115,3,12.736643782003277,800,0.09093577853469256,0.6816300424977055
43,0.68423349,0.6141138384099235,0.10077454862537248,1,12.372795879985643,800,0.005322000288446777,0.6656589885101076
44,0.67394178,0.6054805068235461,0.013021600002682886,1,12.644768899117695,800,14.979513225560687,0.5753174801696643
45,0.65952004,0.4328981249189683,0.014008037519448922,3,12.350318287685711,500,0.08286105429586578,0.5754236461988937
46,0.66093816,0.9843413574605302,0.05351338311076491,2,12.489160704245066,1000,0.0038047954062055576,0.858029565229052
47,0.65960289,0.45692661548999536,0.05209044877266169,2,18.913489680225556,1000,0.030044567802700223,0.8832230951982514
48,0.65573107,0.4661498975383802,0.0527653488528612,2,15.057958180906862,1000,0.07784297162495711,0.8738347057500739
49,0.64879167,0.9857547536606963,0.025135626022195517,2,18.98106847589506,1000,0.02389553468147807,0.8693870223780494
