response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
NEPmax,Anomaly / 24m,C+T vs C+T+D,65,4.6205,4.5962,-1.78,61.5,0.03268,0.3921, ns
NEPmax,Anomaly / 24m,C+T+M vs C+T+D+M,65,4.731,4.6324,-1.96,60,0.04343,0.4048, ns
NEPmax,Raw-lag / 12m,C+M vs C+M+D,65,2.7184,2.8764,-1.05,55.4,0.2184,0.5654, ns
NEPmax,Raw-lag / 12m,C+T+M vs C+T+D+M,65,2.7332,2.6613,-0.39,55.4,0.3379,0.6628, ns
NEPmax,Raw-lag / 24m,C+M vs C+M+D,65,2.8908,2.6568,-0.53,58.5,0.1556,0.5654, ns
NEPmax,Raw-lag / 24m,C+T+M vs C+T+D+M,65,2.8414,2.6286,0.01,49.2,0.3451,0.6628, ns
WUE,Anomaly / 12m,C vs C+D,65,0.6484,0.6324,-0.55,53.8,0.1603,0.5654, ns
WUE,Anomaly / 12m,C+M vs C+M+D,65,0.6434,0.6556,-0.33,53.8,0.2695,0.5989, ns
WUE,Anomaly / 12m,C+T vs C+T+D,65,0.6809,0.6877,-1.1,56.9,0.2108,0.5654, ns
WUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.6943,0.685,-0.33,52.3,0.1449,0.5654, ns
WUE,Anomaly / 24m,C vs C+D,65,0.6177,0.6166,-0.06,50.8,0.461,0.684, ns
WUE,Anomaly / 24m,C+M vs C+M+D,65,0.6095,0.6179,-0.37,52.3,0.4121,0.6765, ns
WUE,Anomaly / 24m,C+T vs C+T+D,65,0.6512,0.638,-0.73,56.9,0.2609,0.5989, ns
WUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.6521,0.6364,-0.26,52.3,0.2381,0.5715, ns
WUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4973,0.4874,-0.28,52.3,0.4792,0.684, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4904,0.4695,-0.11,50.8,0.6857,0.8067, ns
WUE,Raw-lag / 24m,C+M vs C+M+D,65,0.483,0.4678,-0.47,55.4,0.674,0.8067, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4881,0.4786,-0.11,52.3,0.6379,0.7974, ns
uWUE,Anomaly / 12m,C vs C+D,65,0.5865,0.5849,0.12,49.2,0.57,0.7435, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,65,0.5656,0.5774,0.56,47.7,0.7412,0.8235, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,65,0.6024,0.6126,-0.18,50.8,0.2262,0.5654, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,65,0.5779,0.6102,-0.85,53.8,0.2203,0.5654, ns
uWUE,Anomaly / 24m,C vs C+D,65,0.5453,0.5723,0.17,49.2,0.4765,0.684, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,65,0.5462,0.5716,0.98,46.2,0.4765,0.684, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,65,0.5626,0.6082,-0.41,55.4,0.207,0.5654, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,65,0.5652,0.6092,0.38,46.2,0.3451,0.6628, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,65,0.4234,0.4479,1.71,41.5,0.8381,0.8822, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,65,0.4327,0.4683,0.73,44.6,0.8763,0.8912, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,65,0.4341,0.4562,0.44,44.6,0.9714,0.9714, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,65,0.4418,0.4607,0.57,47.7,0.875,0.8912, ns
