response,window_memory,pair,n_sites,median_RMSE_withoutD,median_RMSE_withD,delta_pct,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
WUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4935,0.5227,-3.97,57,0.1316,0.2061, ns
WUE,Raw-lag / 12m,C+T vs C+T+D,93,0.7356,0.682,-3.05,53.8,0.03997,0.08199, ns
WUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.543,0.5435,-3.51,58.1,0.0787,0.1312, ns
WUE,Raw-lag / 24m,C vs C+D,93,0.7763,0.6705,-7.3,62.4,0.01237,0.03414,*
WUE,Raw-lag / 24m,C+M vs C+M+D,93,0.5234,0.5376,0.41,49.5,0.348,0.4127, ns
WUE,Raw-lag / 24m,C+T vs C+T+D,93,0.7546,0.6915,-1.17,51.6,0.1408,0.2061, ns
WUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.518,0.5185,0.29,47.3,0.5336,0.5692, ns
uWUE,Anomaly / 12m,C vs C+D,93,0.6907,0.6914,-3.57,58.1,0.02794,0.06386, ns
uWUE,Anomaly / 12m,C+M vs C+M+D,93,0.6677,0.6807,-1.28,52.7,0.04445,0.08679, ns
uWUE,Anomaly / 12m,C+T vs C+T+D,93,0.6982,0.6824,-2.11,58.1,0.04665,0.08679, ns
uWUE,Anomaly / 12m,C+T+M vs C+T+D+M,93,0.6676,0.6926,-3.17,57,0.01874,0.04997,*
uWUE,Anomaly / 24m,C vs C+D,93,0.7302,0.6573,-2.26,55.9,0.05131,0.09122, ns
uWUE,Anomaly / 24m,C+M vs C+M+D,93,0.6964,0.678,-2.99,58.1,0.05378,0.09353, ns
uWUE,Anomaly / 24m,C+T vs C+T+D,93,0.6986,0.6748,-2.51,57,0.03556,0.07689, ns
uWUE,Anomaly / 24m,C+T+M vs C+T+D+M,93,0.6939,0.6685,-3.82,60.2,0.02512,0.06089, ns
uWUE,Raw-lag / 12m,C vs C+D,93,0.6907,0.6914,-3.57,58.1,0.02794,0.06386, ns
uWUE,Raw-lag / 12m,C+M vs C+M+D,93,0.4639,0.4884,1.42,45.2,0.8025,0.8338, ns
uWUE,Raw-lag / 12m,C+T vs C+T+D,93,0.6982,0.6824,-2.11,58.1,0.04665,0.08679, ns
uWUE,Raw-lag / 12m,C+T+M vs C+T+D+M,93,0.5055,0.5188,-0.64,52.7,0.187,0.2625, ns
uWUE,Raw-lag / 24m,C vs C+D,93,0.7302,0.6573,-2.26,55.9,0.05131,0.09122, ns
uWUE,Raw-lag / 24m,C+M vs C+M+D,93,0.4639,0.4665,1.15,45.2,0.2827,0.3648, ns
uWUE,Raw-lag / 24m,C+T vs C+T+D,93,0.6986,0.6748,-2.51,57,0.03556,0.07689, ns
uWUE,Raw-lag / 24m,C+T+M vs C+T+D+M,93,0.4749,0.4948,-2.27,55.9,0.1417,0.2061, ns
